id,Title,label
2798,"[특징주]셀트리온, 3분기 실적 호조로 5%↑",1
2222,"[특징주]삼성바이오로직스, 1Q 실적 부진에 약세…시총 6위로 하락",-1
3032,"코스닥, 4거래일 연속 하락하며 650선까지 후퇴",-1
2198,"美 FOMC 결정 앞두고 경계감↑…코스피, 하락반전",-1
852,"[특징주]에이치엘비, 18% 급등하며 코스닥 시총 1위 '등극'",1
449,"셀트리온, 인플루엔자 치료제 임상 시험 개시",1
4292,코스닥 연중 최고치 또 경신…시총도 사상최고,1
601,월요일 100% 터질 삼성이 8조 5000억원 투자 핵심 반도체  > 종목확인,1
2626,2017 IPO 시장 활활…거래액 26%↑,1
4017,"코스닥, 기관 '사자'에 740선 회복",1
3997,"코스닥, 6거래일만에 반등…640선 안착시도",1
1172,"원 이퀴티 파트너스 포, 엘.피., 셀트리온헬스케어 주식 631만주 장내매도",-1
1630,"코스닥, 장 초반 하락세…640선 또 '위태'",-1
696,“ 3000% ”터질 바이오 단돈 3천원대! 2019년 마지막 新대장 바이오 온다!,1
1563,"코스닥, 개인 '사자'에 700 향해 ↑",1
2215,"남북정상회담 D-1, 코스피 장중 2470선 회복… SK하이닉스 4%대 강세",1
