id,Title,label
327,"우리·IBK기업은행, 對이란 원화결제계좌 동결",1
1432,"기업은행, 서울시 시우회와 업무협약",1
514,"가스公, 中企 기술개발 촉진으로 동반성장 박차",1
1681,"기업은행, ‘IBK 무역실무 아카데미’ 개최",1
1410,"유암코, 기은과 중소기업 구조조정 지원 나선다",1
618,삼성전자·현대차 등 최대 규모 경제사절단 인도 방문,1
1586,"""기준금리 그대로인데…"" 마이너스통장 대출금리 높아진 까닭은",-1
404,"최종구 ""금융결제망 전면개방…이용료 10분의 1로 낮춰""",1
1560,힘 실린 기준금리 인하론에 자취 감추는 2%대 특판예금,-1
1306,"기업은행, 中企 추석특별지원자금 '7조원' 공급",1
24,"일자리위원회, 6일 33개 공공기관과 정책간담회…공공기관 적극 참여 당부",0
1076,"IBK기업은행, 'IBK나라사랑카드' 발급 고객에 경품",0
85,온실가스 배출권거래 첫날 1150t 거래…t당 8640원,1
934,금융권 육아휴직하는 '간 큰(?) 아빠들' 늘어난다,0
769,"기업은행, 영업점장 대출 금리 감면권 확대",0
1827,"모임통장, 회비관리 '척척'…총무가 따로없네",0
793,"유니온페이, 겨울 여행객 위한 할인 이벤트 진행",0
68,"[2015 국감]이운룡 ""신보 채용사업, 구조조정 검토 필요""",-1
767,"[가계부채 옥죄기 그늘]6대 은행, 가계부채 증가율 줄었지만…",-1
