,Title,label
7953,美 중간선거에 움츠러든 韓 증시…들쭉날쭉 장세,0
7968,"국민연금 'SC' 도입 3개월, 정보 공개 기업 4곳 중 1곳 불과",0
7971,"코스피 2130선 회복…낙폭 축소, 220개 종목 상승 중",0
7981,"코스피, 中증시 반등에 2160선 회복",0
7985,"바닥권 분위기 반전 모색하나…코스피 2150선 탈환, 상승 마감",0
8000,"통신주, M&A모멘텀 강해 국감영향 적다",0
8024,"SK텔레콤 ""SK브로드밴드 옥수수 사업부 분할 등 검토…결정된 사항 없어""",0
8054,"[특징주] 마크로젠, SK텔레콤과 AI 유전체 분석솔루션 개발 협력…강세",1
8089,"옵션만기 D-1, 장 초반 코스피·코스닥 동반 약세…외국인·기관 동반 '팔자'",0
8112,"[클릭 e종목]SK텔레콤, 지배구조 변화 가능성 'UP'",1
8136,"[클릭 e종목]SK, 비상장사 순자산가치 5조3000억 상승…목표주가↑",0
8146,찬바람 부는 통신주에도 봄이 올까,0
8182,반도체株 불안하면 통신株 어때요?,0
8233,"코스피, 사흘만에 반등…삼성電·SK하이닉스↑",0
8238,"코스피, 2470선 약보합…반도체주 상승 전환",0
8261,"코스피, 개인 '사자' 하루 만에 반등",0
8288,"코스피, 2460선 돌파…연이틀 장중 최고치 경신",0
8316,"'네 마녀의 날' 코스피, 2370선 회복…의약품·IT↑",0
8342,"""보편요금제 입법 예고, 통신주에 악재""",-1
8354,"SK네트웍스, 약세장에서 나홀로 질주",0
8389,요금 인하 리스크 줄어 통신주 매수 타이밍 왔나,1
8405,"코스피, 3일 연속 '사상 최고치' 마감…기관 매수",0
8415,"코스피, 北 중대보도 예고에 2370선 후퇴",0
8509,"코스피, 6거래일째 상승 마감…'삼성전자 효과'",0
8528,"코스피, 기관 매수에 2140선 회복…시총상위株 강세",0
8534,"코스피, 한반도 리스크 우려에 2120선 후퇴…6거래일째 하락",0
8553,"코스피, 기관 '사자세'…소폭 상승마감",0
8574,<아경TV> 포켓몬고에 제로 레이팅 적용? 얼마나 절감되나 봤더니...,0
8576,"외국인, 삼성전자株 폭풍쇼핑",0
8591,"코스피, 외인 덕에 2110선 탈환",0
8656,"코스피, 기관 '팔자'에 약보합 마감…SK하이닉스 장중 5만원 돌파",0
8707,"하락출발 코스피, 2040선 회복하나",0
8713,"코스피, 기관 5700억원대 매도 폭탄에 2010선까지 밀려",0
8737,"[클릭 e종목]""KT, 글로벌 OTT 시장 성장에 있어 최선호株""",0
8755,"서화정보통신, SK텔레콤과 14억7629만원 중계기 계약",1
8777,"SK텔레콤, 2Q 영업익 4073억…전년比 1.34%↓",-1
8789,[김영무 칼럼]17년 만의 팍스넷 상장,0
8794,"[마감시황]코스피, 7거래일만에 '숨고르기'…1990선 아래로",0
8803,"[뉴아시아,지나온 10년 다가올 10년]증시 알파고가 종목 추천",0
8824,"코스피, 外人 매도세 거세지며 '2000선' 위협",0
8839,"코스피, 대형주 부진에 하락 출발",-1
