,Unnamed: 0,Title,Date,Category
25,607,"크리스마스 카드혜택 풍성…""장난감 최대 50% 할인""",2019.12.25,3.0
26,594,"카드업계 ""지갑 얇아지는 연말, 쇼핑·여행비 줄여 드려요""",2019.12.24,3.0
27,593,"""연말 카드혜택으로 쇼핑·여행비 부담 낮춰드려요""(종합)",2019.12.24,3.0
28,608,"""연말 카드혜택으로 쇼핑·여행비 부담 낮춰드려요""(종합)",2019.12.24,3.0
29,9448,100억 이상 '쥐띠 큰손' 누구?…1위는 넘사벽 최태원,2019.12.24,5.0
30,609,"카드업계 ""지갑 얇아지는 연말, 쇼핑·여행비 줄여 드려요""",2019.12.24,3.0
31,596,"이마트, 26일부터 일주일간 생대구 가격 '25% 인하'",2019.12.23,3.0
32,4061,"레이캅 무선청소기, 전국 하이마트에 입점…유통망 확대",2019.12.23,4.0
33,611,"이마트, 26일부터 일주일간 생대구 가격 '25% 인하'",2019.12.23,3.0
34,595,연말 대목 맞은 와인…'최대 60% 세일' 특가 내건 이마트24,2019.12.23,3.0
35,610,연말 대목 맞은 와인…'최대 60% 세일' 특가 내건 이마트24,2019.12.23,3.0
36,597,가격 거품 빠지고 대중화된 와인…올해 국산·수입맥주 제쳤다,2019.12.22,3.0
37,612,가격 거품 빠지고 대중화된 와인…올해 국산·수입맥주 제쳤다,2019.12.22,3.0
38,614,"롯데하이마트, ‘독거노인 보호 우수 기업’ 보건복지부 장관 표창 수상",2019.12.21,3.0
39,613,마켓 4.0시대 대응하는 유통 3社…컨설팅사 출신 CEO도 구원투수 등판(종합),2019.12.21,3.0
40,10494,다음주 '호반써밋송파' 등 9000가구 분양 나선다,2019.12.21,6.0
41,10479,다음주 '호반써밋송파' 등 9000가구 분양 나선다,2019.12.21,6.0
42,617,"이마트, 사업 재편 통해 성장동력·수익성 두 마리 토끼 잡는다",2019.12.20,3.0
43,616,이마트 '삐에로쑈핑' 접는다,2019.12.20,3.0
44,615,10살 이상 어려진 유통가 수장들…롯데도 '쇄신' 물결 합류,2019.12.20,3.0
45,618,[인사]롯데그룹 정기 임원인사,2019.12.19,3.0
46,619,"""양손 가볍게"" 마트업계, 원할 때 배송해주는 '설 선물' 사전 예약 인기",2019.12.19,3.0
47,620,"성윤모 장관 ""산업지능화는 전 산업 생존 전략""",2019.12.19,3.0
48,4062,"[아경 히트상품] 더아이비코리아, 니트로 비어 '파슨스 블루레이블'",2019.12.19,4.0
49,4063,"성윤모 장관 ""산업지능화는 전 산업 생존 전략""",2019.12.19,4.0
50,4064,삼성전자 '갤노트10 5G' 아우라 화이트 1월3일 출시,2019.12.19,4.0
51,4065,"신일, '번아웃 극세사 전기요' 출시",2019.12.19,4.0
52,10495,1인가구 급증세… 실수요자 및 투자자 소형평형 관심 ↑,2019.12.19,6.0
53,10480,1인가구 급증세… 실수요자 및 투자자 소형평형 관심 ↑,2019.12.19,6.0
54,3,"성윤모 장관 ""산업지능화는 전 산업 생존 전략""",2019.12.19,2.0
55,623,"""지난 주 구매했던 방어회, 신선했나요?""…이마트, 고객 설문조사 진행한다",2019.12.18,3.0
56,622,"이마트24, 편의점업계 최초 '와인클럽' 론칭",2019.12.18,3.0
57,621,"""상위 1% 대게 들여가세요""…SSG푸드마켓, 박달대게 판매",2019.12.18,3.0
58,12392,"광주 남구, 무인 민원발급기 ‘카드+모바일 결제’ 확대",2019.12.18,8.0
59,4066,"이마트24, 크리스마스 맞아 완구 할인행사 펼친다",2019.12.17,4.0
60,10481,"[다시 뛰자, 건설코리아]꺾이지 않는 세계경영 의지로…'하노이판 강남' 세우다",2019.12.17,6.0
61,10496,"[다시 뛰자, 건설코리아]꺾이지 않는 세계경영 의지로…'하노이판 강남' 세우다",2019.12.17,6.0
62,4067,"""연말 선물도 '쓱' 하세요""…SSG닷컴, 선물 서비스 확대",2019.12.16,4.0
63,9449,기업 물적분할 주식 팔 계획 없으면 별도재무제표 구분공시 안해도 된다,2019.12.16,5.0
64,4068,"이마트, 피코크 진진 멘보샤 출시…""에어프라이어로 맛집 구현""",2019.12.16,4.0
65,10498,"고품격 지향, 초호화 프리미엄 펜트하우스 ‘봉선동 한국아델리움57’ 12월 오픈",2019.12.16,6.0
66,4069,"롯데하이마트온라인쇼핑몰, 12월 어메이징 10데이즈 진행",2019.12.16,4.0
67,10497,"녹지, 강 인접한 단지에 몰리는 수요... 군자동 새 아파트 ‘광진 벨라듀’ 주목",2019.12.16,6.0
68,10483,"고품격 지향, 초호화 프리미엄 펜트하우스 ‘봉선동 한국아델리움57’ 12월 오픈",2019.12.16,6.0
69,10482,"녹지, 강 인접한 단지에 몰리는 수요... 군자동 새 아파트 ‘광진 벨라듀’ 주목",2019.12.16,6.0
70,4070,"이마트, 명절 선물세트 '큰손' 잡는다…사전예약시 30% 할인",2019.12.15,4.0
71,10484,광주 청약 시장 여전히 '후끈'…주말 견본주택에 3만5000여명 몰려,2019.12.15,6.0
72,4071,정용진 부회장 인스타에 올라온 '못난이 감자 옹심이',2019.12.15,4.0
73,624,광주 청약 시장 여전히 '후끈'…주말 견본주택에 3만5000여명 몰려,2019.12.15,3.0
74,10499,광주 청약 시장 여전히 '후끈'…주말 견본주택에 3만5000여명 몰려,2019.12.15,6.0
75,4072,완구 선물의 대목 '크리스마스' 올해는 어떤 제품이 대세일까,2019.12.14,4.0
76,4073,"정용진·백종원 '못난이 감자', 이경규 '마장면'…예능이 만든 히트상품들",2019.12.14,4.0
77,10485,"전용 39·74㎡ '틈새 면적', 건설사 다양한 수요층 공략",2019.12.14,6.0
78,625,"협회 강력 반발 했지만…전자담배, 유통가에서 사라지나",2019.12.14,3.0
79,10500,"전용 39·74㎡ '틈새 면적', 건설사 다양한 수요층 공략",2019.12.14,6.0
80,10501,"코람코, 이마트 광주 상무점 재개발 사업 추진",2019.12.13,6.0
81,13185,"""안 팔리면 제가 다 먹죠"" 정용진, '감자 살리기' 백종원 부탁 수락",2019.12.13,9.0
82,10486,"코람코, 이마트 광주 상무점 재개발 사업 추진",2019.12.13,6.0
83,628,전자담배 논란에 유통업계 속속 판매 중단,2019.12.13,3.0
84,629,"편의점들, 폐손상 의심 액상담배 속속 판매중단",2019.12.13,3.0
85,626,"조성욱 공정위원장 ""대·중소기업 상생협력은 '시혜' 아닌 '생존' 문제""",2019.12.13,3.0
86,627,"'신토불이 의리' 정용진, 백종원 약속 지켰다…이마트 '못난이 감자' 판매(종합)",2019.12.13,3.0
87,9450,"코람코자산신탁, 이마트 광주 상무점 재개발 사업 추진",2019.12.13,5.0
88,4074,"샤오미 4800만 화소 '홍미노트8T' 출시…""전작보다 싸다""",2019.12.12,4.0
89,4076,"해피콜, 초고속 블렌더 25% 할인…연말 고객감사 이벤트",2019.12.12,4.0
90,630,"해피콜, 초고속 블렌더 25% 할인…연말 고객감사 이벤트",2019.12.12,3.0
91,4077,"이마트, 홈파티족 노린 크리스마스 행사…""최대 50% 할인""",2019.12.12,4.0
92,4078,"이마트24, 크림바바 신상 2종 출시 '디저트 상품 강화'",2019.12.12,4.0
93,4075,"""알아서 하라""니…더 난감했던 포장재 규제 설명회",2019.12.12,4.0
94,12393,"해피콜, 초고속 블렌더 25% 할인…연말 고객감사 이벤트",2019.12.12,8.0
95,4081,인천 장승백이 시장에 '노브랜드 상생스토어' 12호점,2019.12.11,4.0
96,4082,"이마트24, 올해 판매수량 베스트10 중 5개가 PL상품",2019.12.11,4.0
97,10502,김포 한강신도시 ‘제 2의 전성기’ 열린다... 김포골드라인 수혜 ‘운양역 라피아노 Ⅱ’ 관심 집중,2019.12.11,6.0
98,631,"제철에 가격까지 저렴…유통가 ""딸기가 좋아""",2019.12.11,3.0
99,4079,"이마트, 굿푸드 통해 美 유기농 매장 '뉴시즌스 마켓' 인수",2019.12.11,4.0
100,4080,"롯데하이마트, 전국 6개 아동복지시설 릴레이 봉사활동",2019.12.11,4.0
101,10503,9호선 등촌역 1분 거리 ‘등촌역 한울H밸리움 아파텔’ 강북횡단선을 잡아라 12월 계약자 취득세 일부 혜택 제공,2019.12.11,6.0
102,10488,9호선 등촌역 1분 거리 ‘등촌역 한울H밸리움 아파텔’ 강북횡단선을 잡아라 12월 계약자 취득세 일부 혜택 제공,2019.12.11,6.0
103,10487,김포 한강신도시 ‘제 2의 전성기’ 열린다... 김포골드라인 수혜 ‘운양역 라피아노 Ⅱ’ 관심 집중,2019.12.11,6.0
104,4084,"마트·편의점 간 와인, 연말 건배사는 ""가성비""",2019.12.10,4.0
105,4083,수술대 오른 정용진의 이마트…수익·효율 좇아 '선택과 집중',2019.12.10,4.0
106,9451,유통 물류서 재미보는 금투업계,2019.12.10,5.0
107,4086,"롯데하이마트, 31일까지 히트상품 연말정산 대전 진행",2019.12.09,4.0
108,4085,"'수익성 확보' 나선 이마트24, 월회비 인상 검토 카드 만지작",2019.12.09,4.0
109,4087,훈제가 생연어를 눌렀다…마트 즉석조리 판도 바꾸는 훈제요리,2019.12.09,4.0
110,9454,"외국인, 4주 연속 순매도…코스피 팔고 코스닥 사고",2019.12.08,5.0
111,9453,"""이마트, 여전히 기대 가능한 호재 있다""",2019.12.08,5.0
112,9452,"서울디앤씨, 강남 오피스텔 개발자금 1375억 조달",2019.12.08,5.0
113,4088,"가심비 열풍, 과일도 프리미엄 전성시대",2019.12.08,4.0
114,4089,"몰리스펫샵, 31일까지 '몰리스 사진 콘테스트' 열어",2019.12.06,4.0
115,4090,PC와 모바일 장점만 모았다…갤럭시 북 S 2차 예판 돌입,2019.12.05,4.0
116,10504,"신세계건설, '빌리브 파비오 더 까사' 견본주택 6일 오픈",2019.12.05,6.0
117,4092,"이마트, 연말 먹거리 최대 50% 할인",2019.12.05,4.0
118,10489,"신세계건설, '빌리브 파비오 더 까사' 견본주택 6일 오픈",2019.12.05,6.0
119,4091,"롯데하이마트, 프리미엄 가전 '부가티' 전기주전자 '재클린' 론칭",2019.12.05,4.0
120,634,"발렌타인, ‘발렌타인 17년 아티스트 에디션’ 한정판 국내 최초 출시",2019.12.05,3.0
121,633,"신세계건설, '빌리브 파비오 더 까사' 견본주택 6일 오픈",2019.12.05,3.0
122,632,"인스코비ㆍ프리텔레콤, 아트박스와 제휴 맺고 아트박스 알뜰폰 요금제 출시",2019.12.05,3.0
123,4093,2020년 유통업계 국면 전환의 원년 될까,2019.12.04,4.0
124,10490,"두산건설, '부평 두산위브 더파크' 7일 분양",2019.12.04,6.0
125,4094,"이마트, 설 선물세트 사전예약 돌입 '대량구매고객 혜택 늘려'",2019.12.04,4.0
126,4095,"대형마트는 벌써 설 명절 준비 한창…""일찍 준비할수록 이득""",2019.12.04,4.0
127,10505,"두산건설, '부평 두산위브 더파크' 7일 분양",2019.12.04,6.0
128,635,"이마트24, 연말 맞아 공연·영화 관람권 1400장 쏜다",2019.12.04,3.0
129,9455,"증권가 ""2020년 594兆 구독경제, 앞으로 모든 산업에 적용""",2019.12.04,5.0
130,10506,"‘범어역 라클라쎄’, 파격적인 공급가와 함께 전 세대 가전제품 무상 제공",2019.12.03,6.0
131,636,"신세계푸드, 가성비·가심비 높인 크리스마스 케이크 20여종 출시",2019.12.03,3.0
132,4096,"이마트24, '민생시리즈' 12월 한 달간 초저가에서 30% 더 할인",2019.12.03,4.0
133,9456,"제이준코스메틱 ""자회사, 몽골 진출 본격화…화장품 시장 공략""",2019.12.02,5.0
134,9457,"유안타증권, ‘유안타Daily+ 체크카드’ 출시",2019.12.02,5.0
135,12394,"마트 종이박스 폐지, 내년 1월 계획대로 시행",2019.12.02,8.0
136,4100,"미세먼지 걱정 없는 실내 건조…이마트, '온실건조 과메기' 출시",2019.12.02,4.0
137,4099,[신상 뜯어보기]얼얼함과 풍성한 건더기 매력적…이마트 '피코크 마라탕',2019.12.02,4.0
138,12395,"구로구, 총 8671박스 사랑의 김장 릴레이 나눔",2019.12.02,8.0
139,4098,수입산 점유율 첫 50% 돌파…한국밥상 다시 점령한 美소고기,2019.12.02,4.0
140,4097,"""가격 착하네""…밥상 오르는 수입 소고기 중 절반이 '미국산'(종합)",2019.12.02,4.0
141,4101,"이마트24, 즉석커피 컵에 '크리스마스' 입혔다",2019.12.02,4.0
142,638,SC제일은행 뉴타임카드 최대 25% 할인 이벤트,2019.12.02,3.0
143,637,"우리카드, 국내 거주 외국인 위한 ‘카드의 정석 K-체크’ 출시",2019.12.02,3.0
144,4103,"르노삼성, '2019 초소형 전기차 로드쇼'에 트위지 전시",2019.12.01,4.0
145,4102,줄줄이 교체되는 유통업계 CEO…롯데도 인사태풍 대열 합류 할까,2019.12.01,4.0
146,640,"""4㎝와 1.5㎝의 차이, 느껴보시죠""…이마트, 스테이크 두께도 '고객 맞춤'",2019.12.01,3.0
147,639,"시몬스 침대, 하남미사점 신규 오픈",2019.12.01,3.0
148,641,월 2900원에 롯데 유통계열사 할인혜택을…'롯데오너스' 강화,2019.12.01,3.0
149,4104,겨울 대표 간식 고구마·딸기·귤 가격 동반 하락…지금이 구입 적기,2019.11.30,4.0
150,10507,다음주 안양 '아르테자이' 등 9519가구 분양 나선다,2019.11.30,6.0
151,642,태풍의 역설…제철 맞아 더 낮아진 '겨울 간식',2019.11.29,3.0
152,4105,"이마트 '세대교체·외부수혈' 이어…신세계그룹, 이번에는 대표 '맞트레이드'(종합)",2019.11.29,4.0
153,4106,"신세계그룹, 백화점부문 임원인사 단행…차정호 신임 대표이사 내정",2019.11.29,4.0
154,4107,"별마당도서관, 대형 서가 담은 한정판 다이어리 출시",2019.11.29,4.0
155,4108,"이마트24, 연말 홈파티족 겨냥해 와인·크리스마스 케이크 프로모션",2019.11.28,4.0
156,644,"이마트, '황금향 무한담기' 봉지당 9980원…""가락시장보다 싸다""",2019.11.28,3.0
157,643,"롯데하이마트, 온라인몰서 '한정수량 특가' 행사",2019.11.28,3.0
158,4,'2019 초소형 전기차 로드쇼' 개최…서울 등 4개 지역 순회,2019.11.27,2.0
159,645,"롯데하이마트, 사랑의 김장 나눔 봉사…독거노인에 650포기 김치 전달",2019.11.27,3.0
160,646,'2019 초소형 전기차 로드쇼' 개최…서울 등 4개 지역 순회,2019.11.27,3.0
161,4109,"간편식에도 '마라' 열풍…이마트 '피코크' 마라탕, 국·탕류 매출 1위",2019.11.27,4.0
162,4110,"이마트24, 27일 포켓 샌드위치 4종 출시",2019.11.26,4.0
163,10509,"합리적인 분양가 ‘인천 LH 브리즈힐’, 지구주민 11월 공공분양 시작",2019.11.26,6.0
164,10508,역세권에도 급이 있다? 숭의역 도보 1분 초역세권 인하 한양아이클래스 분양,2019.11.26,6.0
165,651,"""美 사로잡은 소형 인기가전""…이마트, 멀티압력쿠커 출시",2019.11.25,3.0
166,649,"김형종 신임 현대百 사장은 누구…""'고급화 전략'으로 한섬 성공신화""",2019.11.25,3.0
167,10511,"'대곡역 두산위브' 견본주택, 주말 1만3000여명 방문",2019.11.25,6.0
168,4113,"이마트24, 김장 속재료·절임배추 등 예약 판매",2019.11.25,4.0
169,4112,삼성 임원인사로 보는 연말 재계인사,2019.11.25,4.0
170,4111,"신일, 이마트 트레이더스 전점서 겨울맞이 로드쇼",2019.11.25,4.0
171,647,'젊은 피' 수혈이 관건…유통가 인사가 젊어진다(종합),2019.11.25,3.0
172,10510,"'효창 파크뷰 데시앙' 견본주택, 3일간 1만1000여명 방문",2019.11.25,6.0
173,650,"냉장고 최대 50% 할인…롯데하이마트, '블랙 프라이데이' 행사 실시",2019.11.25,3.0
174,648,이마트 이어 현대백화점도 세대교체…롯데 인사에 쏠린 유통가의 눈(종합),2019.11.25,3.0
175,10512,"두산건설, 능곡1구역 ‘대곡역 두산위브’ 분양",2019.11.24,6.0
176,652,11월 '막차 분양' 쏟아진다…전국 6351가구 청약,2019.11.23,3.0
177,10513,11월 '막차 분양' 쏟아진다…전국 6351가구 청약,2019.11.23,6.0
178,10516,"코오롱글로벌, '수원하늘채 더퍼스트' 견본주택 오픈",2019.11.22,6.0
179,10517,안정성 갖춘 ‘강릉 포남 더 퍼스트' 조합원 모집 나서…100% 토지 확보 및 경관 심의 마쳐,2019.11.22,6.0
180,9458,"KB증권 ""1조원 규모 이마트 점포, 펀드 조성 완료""",2019.11.22,5.0
181,10515,'효창 파크뷰 데시앙' 분양일정 시작…27일 1순위 청약,2019.11.22,6.0
182,10514,"대곡역 두산위브, 평당 1753만원 분양승인…23일 견본 오픈",2019.11.22,6.0
183,653,"롯데하이마트, 삼성 제품 구매하면 최대 24% 할인 혜택",2019.11.22,3.0
184,658,"'엘사·펭수'에 열광하는 유통가…""캐릭터 덕후를 잡아라""",2019.11.21,3.0
185,657,위기 맞았는데 임금 18% 인상요구…난감한 대형마트,2019.11.21,3.0
186,656,"공정위 400억원 과징금 결정에…롯데마트 ""유통업 특성 무시"" 볼멘소리",2019.11.21,3.0
187,655,"""김치냉장고도 '환급'이 인기""…70%가 환급 모델",2019.11.21,3.0
188,654,한신공영 '꿈의숲 한신더휴' 22일 견본주택 오픈,2019.11.21,3.0
189,10518,한신공영 '꿈의숲 한신더휴' 22일 견본주택 오픈,2019.11.21,6.0
190,12396,"광주 광산구 주민들, 우유팩 주면 우유 받는다",2019.11.21,8.0
191,12397,이동호 전 고등군사법원장 구속 심사,2019.11.21,8.0
192,4114,"이마트, 26주년 행사 마지막 주…햇감자 100t 20% 할인 판매",2019.11.21,4.0
193,10519,"대림산업, 'e편한세상 홍제 가든플라츠' 12월 분양…346가구 일반분양",2019.11.20,6.0
194,10520,"대우건설, 상한제 피한 광명뉴타운서 '광명 푸르지오 센트베르' 12월 분양",2019.11.20,6.0
195,9459,"▶ 무디스 '韓, 무더기 신용강등' 경고…내 종목 안전할까?",2019.11.20,5.0
196,4115,"이마트24, '민생 미세먼지 마스크' 출시",2019.11.20,4.0
197,659,"""찬바람 불면 가리비구이""…이마트, 한파 맞아 패류 최대 23% 할인",2019.11.20,3.0
198,12398,"검찰,'뇌물수수'혐의 이동호 전 고등군사법원장 구속영장'(종합)",2019.11.19,8.0
199,10521,올해 시도별 분양권 거래량 1위 지역은? 투자 열기 ‘후끈’,2019.11.19,6.0
200,9460,"이마트, 신세계프라퍼티에 300억원 출자  결정",2019.11.19,5.0
201,663,"편의점서 '소용량 과일' 인기…이마트24, 낱개 과일 판매 도입",2019.11.19,3.0
202,662,한 달 새 100개 점포 늘린 GS25…재계약 대목 앞두고 '희비교차',2019.11.19,3.0
203,4117,"대형마트 업계, 불황 타개책 3社3色(종합)",2019.11.19,4.0
204,660,10월 편의점 프랜차이즈 '희비교차'…100개 순증 vs 순감(종합),2019.11.19,3.0
205,4116,"신세계푸드, 이마트에브리데이에 평택 물류센터 59억 규모 임대",2019.11.19,4.0
206,12399,"노원구, 따뜻한 겨울나기 ‘2019년 희망 나눔 김장행사’ 마련",2019.11.19,8.0
207,9461,"신세계푸드, 이마트에브리데이에 평택 물류센터 일부 전대",2019.11.19,5.0
208,4118,"호암추도식 3년만에 찾은 이재용 ""우리 사회와 나라에 보탬이 되자""",2019.11.19,4.0
209,9462,"韓 기업 신용등급 '적색등'…무디스, 내년 한국 경제성장률 2.1%",2019.11.19,5.0
210,661,소용량·대용량 종류 불문…과일가게 되어가는 편의점(종합),2019.11.19,3.0
211,664,해외 진출하는 정용진의 노브랜드…필리핀서도 통할까(종합),2019.11.18,3.0
212,665,"정용진 야심작 노브랜드, 해외 1호 매장 연다",2019.11.18,3.0
213,666,"""국제적 스탠더드 첫 적용…향후 몇 년간 몽골내 이마트의 적수는 없다""",2019.11.18,3.0
214,667,[데스크칼럼]반대로 기울어진 운동장,2019.11.18,3.0
215,668,"이마트 노브랜드, 필리핀 진출…현지 유통 2인자가 운영",2019.11.18,3.0
216,12400,"[포토]정원오 성동구청장,김장 담가 어려운 이웃에 전달",2019.11.18,8.0
217,12402,동대문구 배봉산 둘레길 걷기 성료,2019.11.17,8.0
218,12401,"광주 남부소방서, 화재예방 사진 전시전 개최",2019.11.17,8.0
219,669,롯데닷컴 11월 온라인 쇼핑행사에 하루 100만명 방문,2019.11.17,3.0
220,670,쌀값 오르지만…편의점은 햅쌀 가득,2019.11.16,3.0
221,671,우울한 유통가 3분기…인사·공간혁신으로 반등 노린다,2019.11.16,3.0
222,9463,"실적개선에 한숨 돌린 이마트…주가는 단기상승, 문제는 영업환경",2019.11.16,5.0
223,9464,"[클릭 e종목]이마트, 실적 불확실성 완화…목표가↑",2019.11.15,5.0
224,4121,"이마트, 압타밀 약국에서도 판다…뉴트리시아-쥴릭파마와 손잡고 유통망 확대",2019.11.15,4.0
225,4120,"[세계가 반한 유통한류⑤] ""한국이 글로벌 스탠더드"" 몽골 마트 평정한 이마트",2019.11.15,4.0
226,4119,[세계가 반한 유통한류⑤] 한 블럭 건너 한 곳…울란바토르 빼곡히 채운 CU,2019.11.15,4.0
227,675,"이마트, 김장철 앞두고 배추·알타리무 싸게 판다",2019.11.14,3.0
228,673,"이마트, 2분기 적자 딛고 3분기 반등…""리뉴얼 통해 경쟁력 강화""",2019.11.14,3.0
229,672,"""쌀 값 오를 전망이지만""…편의점들, '햅쌀' 담은 제품 속속 출시(종합)",2019.11.14,3.0
230,674,"""앞으로 몇 년이 생존 갈림길""…비상경영 돌입한 유통공룡들",2019.11.14,3.0
231,676,"이마트24, '도정 후 3일' 햅쌀 담은 정찬도시락 출시",2019.11.14,3.0
232,12403,"가습기살균제피해자단체 ""공정위, 늑장대처 탓 과징금 소송 패소""",2019.11.14,8.0
233,678,"'민생휴지' 열풍에…이마트24, 티슈 매출 33% '↑'",2019.11.13,3.0
234,677,"이마트, 제주은갈치 마리당 1980원에 판다",2019.11.13,3.0
235,12404,배봉산 걸으며 가을 느낀다,2019.11.13,8.0
236,4122,국산 히트 과자 실종에 해외로 눈 돌리는 편의점,2019.11.13,4.0
237,9465,[굿모닝 증시]서서히 나타나는 경기 반등 기대감…코스피 더 갈까?,2019.11.13,5.0
238,680,"롯데하이마트, 계룡시 육군본부에 3000만원 가전 전달",2019.11.12,3.0
239,679,‘CJ바이오유산균’ 이마트 창립 26주년 기념 특가 판매,2019.11.12,3.0
240,9466,"에스트래픽, ‘2019 한국에너지대상’ 대통령 표창 수상",2019.11.12,5.0
241,681,이마트 '에브리데이 국민가격' 100일…와인 84만병 팔려나갔다,2019.11.12,3.0
242,10522,"분양가상한제 영향, 인프라 뛰어난 수익형 부동산 인기! 녹번역 은평 미드스퀘어",2019.11.11,6.0
243,683,예전만 못한 빼빼로데이…'데이마케팅'도 한 물 갔다?,2019.11.11,3.0
244,684,"[세계가 반한 유통한류①]""미국 시장 1위 영예 '비비고 만두'…철저한 현지화가 성공비결""",2019.11.11,3.0
245,685,"이마트, 햇 밤고구마 '도매가'에 선보인다…전년比 40%↓",2019.11.11,3.0
246,682,"비용 절감·새 수익원 창출…카드사들, 3분기 실적 선방",2019.11.11,3.0
247,686,삼겹살 990원→840원…돼지고기 파격가 과연 이어질까,2019.11.10,3.0
248,9467,"외국인, 3주 연속 '사자'…코스피 사고 코스닥 팔고",2019.11.10,5.0
249,9468,"실적 부진 늪에 빠진 롯데하이마트, 회복은 언제쯤",2019.11.09,5.0
250,10523,다음주 '르엘대치·르엘신반포센트럴' 등 9560가구 분양 나선다,2019.11.09,6.0
251,9469,"[클릭 e종목]""롯데쇼핑, 3Q 영업익 컨센서스 하회…실적개선 확신 필요""",2019.11.08,5.0
252,10526,"‘원주 단구 내안애카운티 에듀파크’, 남다른 계약지원 혜택 눈길",2019.11.08,6.0
253,10525,본리네거리 변화의 시작을 알리는 ‘빌리브 클라쎄’ 주목,2019.11.08,6.0
254,12405,경기도 '스마트도서관' 45곳으로 확대,2019.11.08,8.0
255,10524,안산시 새로운 주거타운의 정점 ‘e편한세상 초지역 센트럴포레’ 주목,2019.11.08,6.0
256,688,성큼 다가온 추위에…가전 성수기된 초가을,2019.11.08,3.0
257,12406,"구로구, 나눔의 거리 ‘구로동 나누길’ 선포",2019.11.08,8.0
258,687,"""으슬으슬 하네""…갑자기 추워진 날씨에 '겨울 가전' 인기(종합)",2019.11.08,3.0
259,689,"쓰면 쓸수록 돌려준다…SSG페이, '머니이즈백' 이벤트",2019.11.08,3.0
260,690,"[포토] ""이마트 '840원 삼겹살'이 왔어요""",2019.11.07,3.0
261,10527,역전세난 우려에 임대주택 인기 고공행진 ‘일산2차 아이파크 ‘눈길,2019.11.07,6.0
262,695,"이마트24, 소방공무원 가족 경제적 자립 돕는다",2019.11.07,3.0
263,696,"이마트, 국산 삼겹살 100g에 840원…6년來 최저가",2019.11.07,3.0
264,694,"990원도 비싸다, '840원 삼겹살' 등장…대형마트 경쟁에 ASF까지 겹쳐(종합)",2019.11.07,3.0
265,12408,성남시청서 '장애인 취업박람회' 열린다,2019.11.07,8.0
266,12407,"""전자담배 많이 사놨는데 답답"" 전자담배 사용중단 권고에 소비자 혼란",2019.11.07,8.0
267,9471,◆“광군제” 수혜주 대기”○○○ 상한가 진입 가능 300%,2019.11.07,5.0
268,9470,"롯데하이마트, 3Q 영업익 334억원…전년비 48% 감소",2019.11.07,5.0
269,693,"[르포]""불매운동은 무섭지만 빼빼로도 팔고 싶어""…'매대' 세운 편의점들",2019.11.07,3.0
270,692,"신세계푸드, ""온라인 전용 베이커리 잘 나가네"" 매출액 전년比 26% '껑충'",2019.11.07,3.0
