id,Title,label
52,"두타 자리 곧 들어설 현대百면세점, 동대문 살려낼까",0
53,"유진그룹, '에이스하드웨어' 일산점 오픈…""수도권 매장 확대""",1
54,"하이트진로, 자연 담은 와인 ‘제라르 베르트랑 나뚜라에’ 출시",1
55,"한섬 타미힐피거, 모던 베이직 스타일 '헤리티지 스니커즈' 출시",1
56,"대기업 브랜드 수입 1조2854억원…공정위 ""총수일가 사익편취 여부 따질것""",-1
57,‘사은품’ 공들이는 현대백화점…3일만에 1만2천개 완판,1
58,"한섬, 제주 주민·외국인 관광객 공략…더한섬하우스 3호점 오픈",1
59,"하이트진로, 나파밸리 특급 컬트와인 ‘오비드’ 42병 한정 판매",1
60,VIP 찾아 제주도 보폭 넓히는 한섬…빈틈없는 패션 지도(종합),1
61,한섬 실험作 '더한섬하우스'…1월 바다 건너 제주도 상륙,1
62,"""부어라 마셔라 송년회는 식상""…백화점 연말 모임 예약 22% 늘었다",1
63,"정지선의 공격경영, 면세 시장 새 구도 짤까",1
64,보따리상 덕에 月 2兆 매출 올리는 면세업계…한중관계 해빙 기대(종합),1
65,"이커머스 솔루션 전문기업 시스포유아이앤씨, 100억 규모 프리 IPO 투자 유치",1
66,"현대百그룹, 총 64명 임원인사 단행…젊은 인재 대거 발탁",1
67,"정지선의 '공격 경영'…현대백화점免, 강북 딛고 '빅 4' 되나",1
68,月 2兆 매출 낳는 면세점…하지만 '황금알 낳는 거위'는 옛말,0
69,"현대백화점免, 시내면세점 신규특허 획득…""내년 1분기 강북 입성""",1
70,"명품 1층에 배치하고, '패션 카페' 배치…백화점은 '변신 중'(종합)",1
71,"현대百 판교점, '메종키츠네 카페' 연다",1
72,"'변해야 산다'…'유통공룡' 백화점, 변화 몸부림",1
73,"하이트진로, 프랑스 루아르 지역 전설 ‘샤를 조게’ 와인 출시",1
74,"현대백화점免, 홀리데이 세일…명품 최대 70% 할인",1
75,"현대百, 판교점에 '코너스' 편집숍 오픈",1
76,'젊은 피' 수혈이 관건…유통가 인사가 젊어진다(종합),1
77,이마트 이어 현대백화점도 세대교체…롯데 인사에 쏠린 유통가의 눈(종합),1
78,"김형종 신임 현대百 사장은 누구…""'고급화 전략'으로 한섬 성공신화""",1
79,현대百 새 대표이사에 김형종 한섬 사장 선임…60년대생 '전면배치' 인사 단행,1
80,"현대백화점 판교점, 29일 '이탈리 나이트' 진행",1
81,반갑다 '미리 크리스마스'…한발 앞선 유통업계,1
82,11월 '막차 분양' 쏟아진다…전국 6351가구 청약,1
83,한신공영 '꿈의숲 한신더휴' 22일 견본주택 오픈,1
84,"""산타보다 빠르다""…'미리 크리스마스' 시작한 백화점 업계(종합)",1
85,"'발품 팔아 찾은 일산 디저트 맛집'…현대百 ""백화점에서 첫 선보여요""",1
86,"현대百, 미아점에 '오픈 다이닝' 전문식당가 리뉴얼",1
87,'흥행참패' 시내면세점 대신…내달 '인천공항 T1'서 면세대전 벌어진다,1
88,"하이트진로, 현상수배 와인 '원티드' 출시…오크 풍미 매력적",1
89,시내면세점 입찰 오늘 마감…'빅3' 빠지며 썰렁해진 분위기,-1
90,"현대백화점免, 인터넷소통대상·소셜미디어대상 대상",1
91,"패션 대기업들, 내 집에서 입어보는 '홈피팅' 강화…VIP 감동에 초점",1
92,"[포토]현대백화점, ""프리미엄 가정간편식 ‘원테이블’ 간식 드세요""",1
93,"""있는 면세점도 문 닫는 판인데""…시내면세점 입찰, 흥행 어쩌나",-1
94,"현대百, 3Q 연결 영업이익 23.8%↓…면세점, 4분기째 '적자'",-1
95,"[포토]""美 샌프란시스코에서 왔어요""…현대百, 타르틴 초대전",1
96,중소·중견 면세점도 흔들…시내면세점 입찰 어쩌나,-1
97,"CJ몰, 2030 밀레니엄 맘 공략 본격화…'올리브마켓' 대대적 개편",1
98,'다운점퍼 110만원·조끼 80만원인데'…없어서 못 파는 초고가 골프복(종합),1
99,"바람막이 89만원, 패딩 99만원…'골프스타그램'에 초고가도 신바람",1
100,"현대百, 365 리사이클 캠페인…재활용품 상시 수거",1
101,"'비건 뷰티 지향' LF 아떼, 현대百 판교점에 첫 단독 매장 오픈",1
102,개점 1돌 맞은 현대百면세점…감사 '쇼핑 축제' 연다,1
103,블랙 프라이데이 안부럽다…쇼핑하기 좋은 11월이 온다,1
104,'코세페' 앞두고 롯데·현대 대규모 '페스타'…온라인도 '페스티벌'(종합),1
105,"현대百그룹, '코리아 현대 페스타'…스타일러·프라엘 등 경품 풍성",1
106,"잇따른 면세점 철수…정부, 무리한 확대정책이 '승자의 저주' 불렀나",1
107,"한섬, 불황 모르는 가을 아우터…FW 시즌 女의류 판매량 27%↑",1
108,4년 만에 면세 사업 접은 두산…11월 시내면세점 흥행도 '찬물',-1
109,"KT&G, 궐련형 전자담배 '핏' 5종 새단장",1
110,"""90년대 인싸템의 귀환"" 타미 진스, '헤리티지 캡슐 컬렉션' 출시",1
111,'TV에서 만나는 거장의 옷'…이상봉과 손잡은 현대홈쇼핑,1
112,"보만코리아 ‘2019올해의 브랜드대상’ 수상 기념 터보스팀다리미, 핸디무선청소기 할인행사",1
113,"LF, 비건 지향 여성 화장품 '아떼' 공개…첫 얼굴에 배우 정려원",1
114,"한섬 타미 진스, '라이트 다운 패딩' 출시…베이직한 디자인 '눈길'",1
115,"가보건강침대, 신개념 3D에어매쉬침대 아이르 시리즈 출시",1
116,"""물건 구매 유도보다 오감으로 체험""…오프라인 매장의 이유있는 변신(종합)",1
117,"스튜디오 톰보이, 맨즈라인 팝업 스토어 오픈…연내 16개 매장 오픈",1
118,"""소유 아닌 경험에 지갑 여는 소비자""…유통업계 체험 공간 더 늘린다",1
119,스몰웨딩도 극과 극…극심해진 결혼 양극화,-1
120,3억원 '대확행' VS 100만원 '소확행'…극과극 웨딩 시장(종합),0
121,[극과극 웨딩]3억원 VS 100만원…'모' 아니면 '도' 결혼시장,0
122,"가을 맞아 풍성한 분양시장, 전국 4곳 3356가구 청약",1
123,백화점 가을 정기세일 시즌이 다가왔다…겨울옷 최대 70% 할인(종합),1
124,"""콘텐츠로 승부한다""…현대百 가을 정기세일 17일→10일로 단축",1
125,"현대백화점, 부천시 우수 중소기업 판로 확대한다",1
126,"현대百, 소방관 유가족에 지원금 2억5000만원",1
127,"하이트진로, 내추럴 와인 ‘메디치 에르메테, 페르멘토’ 출시",1
128,라인 확장 가속화하는 한섬 타임옴므…스포츠 캐주얼 라인 추가,1
129,명품·안마의자·여행상품까지…'포스트 추석' 벌써부터 후끈,1
130,"더 워킹 컴퍼니(TWC), ‘로렌’ ‘클락스’ 슈즈 론칭.. 추석맞이 고객 감사 프로모션도 진행",1
131,[추석 경기 르포]태풍·마트 휴업 특수 누린 백화점…'초고가-저가' 양극화 뚜렷,1
132,"정관장, 에브리타임 모델 정해인 팬 사인회 성료",0
133,"현대백화점, 전국 13개 전통시장에 장바구니 1만2500개 지원",1
134,"'100% 착즙주스' 조앤더주스, 서울 강남 럭셔리 호텔 입점",1
135,"현대백화점, 추석 연휴 기간 '명절 힐링 페스티벌'",1
136,"니치 향수 딥티크, '몸에 붙이는 향수' 레디 투 퍼퓸 컬렉션 출시",1
137,"우리은행, 최고 연 6% 금리 '우리 여행적금2' 출시",1
138,"[포토]현대백화점, ""프리미엄 소금으로 밑간 한 굴비 맛 보세요""",1
139,"현대백화점, ""추석 선물세트 잘 팔린다…한우·과일 등 신선식품 인기""",1
140,결혼 안 하는 젊은이들…신혼부부 잡으려 백화점·면세점 쟁탈전(종합),0
141,경제력 갖춘 '큰 손' 신혼부부…백화점·면세점 '프로포즈',0
142,"현대G&F, 타미힐피거 '캔드릭 스니커즈' 국내 200족 한정 판매",1
143,"현대百 ""과일 선물세트, 지난해 가격으로 들여가세요""",1
144,"하이트진로, 추석 와인선물세트 19종 출시",1
145,"㈜멈스, 음식물 처리기 현대홈쇼핑 방송",1
146,"현대아울렛 김포점, 1년 간 1400만명 찾았다",1
147,"현대百, '명절 1순위' 한우 선물세트 역대 최대 규모로 선보인다",1
148,"현대그린푸드, 현대百 판교점서 '이탈리 나이트' 진행",1
149,"해피콜, 이달부터 추석맞이 행사…""온오프라인 빅세일'",1
150,"현대百, 추석 선물세트 온라인 판매 돌입",1
151,"'1세대 여성복' 스튜디오 톰보이, 남성복에 도전장…9월 공개",1
152,"""남성복의 품격"" 조르지오 아르마니, 맞춤 슈트 주문제작 받는다",1
153,"현대百, 명절 선물세트에 '친환경' 포장 도입",1
154,"2019브랜드대상 수상기념, 보만코리아 ‘보만 브랜드 위크’ 카카오톡 선물하기 할인",1
155,"현대百, '명절 선물 1순위' 한우 역대 최대 물량 선보인다",1
156,'트랙 수트 대명사' 쥬시 꾸뛰르 한국 상륙…하반기 22개 매장 오픈,1
157,현대百그룹 계열사 지배구조헌장 공표…주주친화 행보에 앞장선다(종합),1
158,"정지선 회장, 경영 투명성 제고에 속도…계열사 지배구조헌장 공표",1
159,"시몬스 침대, 전국 주요 백화점과 함께하는 스페셜 이벤트",1
160,"[포토] 현대百 쿨베딩 페스티벌 ""열대야 속 숙면 취하세요""",1
161,아시아 최대 유통기업은 알리바바…롯데·신세계 8위·10위,0
162,현대百 앱 전면개편…400만 회원 '맞춤형 정보' 서비스,1
163,현대百으로 '백캉스' 오세요…6개점에서 다양한 체험전 진행,1
164,대형 면세점은 쑥쑥 크는데…작은 면세점들은 고사 직전(종합),0
165,"현대免, 예비 신혼부부 대상 '웨딩 프로모션'",1
166,"[포토]""백화점서 롤러스케이트 타며 뉴트로 감성 즐겨요""",1
167,백화점서 BTS·넷마블 게임 캐릭터 만난다…현대百 신촌점 리뉴얼,1
168,'유통 빅블러'의 시대…치열 경쟁 속 '거대 자본'만 살아남나(종합),-1
169,"[포토]현대百, “온라인·SNS서 ‘핫한’ 헬스푸드 만나러 오세요!”",1
170,뷰티 디바이스 진출하는 화장품社…파운데이션 권하는 패션기업(종합),1
171,"현대百, '오구' 팝업스토어 연다",1
172,"[유통 빅블러] 레드오션 된 뷰티·패션, 닥치는 대로 다 한다",-1
173,"한섬, 中 1위 유통사와 손잡고 여성복 시장 진출",1
174,[르포]7개 층 중 3개 층이 '테마파크형 놀이공간'…경계 허무는 유통업체들,1
175,[유통 빅블러]테마파크 된 마트·항공권 파는 편의점…생존 위한 변신 나선 유통업계,1
176,"현대百, 세일 막바지 3일 '바캉스 상품 특별전'",1
177,무더위에 백화점 마케팅 프로모션도 저녁으로 밀렸다,0
178,"후레쉬푸드, 즉석 샐러드 브랜드 ‘그린파이브 시그니처’ 오픈",1
179,"[포토] ""6.7캐럿 다이아몬드 박힌 스위스 명품 시계 보러오세요""",1
180,"[포토]""초복 앞두고 현대百서 보양식 들여가세요""",1
181,"한섬, 오뚜기 담은 '시스템 옴므' 한정판 의류 출시",1
182,"[포토]현대百, 더워진 날씨 '대물 민어'로 몸보신하세요",1
183,"현대그린푸드, 라마다 대전 호텔 레스토랑 운영 … “프리미엄 컨세션 사업 순항”",1
184,"현대백화점, 성수동 제조장인과 협업해 대형마켓 연다",1
185,조직 내 벽 허물고 '젊은 아이디어' 찾으니…히트상품이 따라왔다,1
186,민어회·돌미역…보양에는 '자연산 먹거리'가 최고(종합),1
187,"현대그린푸드, 푸드코트서 '자연산 햇 돌미역국' 출시",1
188,"[포토]현대百, '골든듀 다이아몬드 월드' 팝업스토어",1
189,"현대어린이책미술관, '작가들의 작가' 데이비드 위즈너 전 연다",1
190,면세점들 명품 유치 경쟁 뜨겁다…'에르메스' 들이고 '구찌 뷰티' 품고(종합),1
191,구찌·프라다·에르메스…면세점 '명품 유치' 경쟁 격화,-1
192,한섬 '시스템·시스템옴므' 파리 패션위크 2회 연속 참가,1
193,"현대百, 면세점 동거효과 톡톡…외국인 매출 37% 증가",1
194,타미힐피거 작년 매출 2천억 넘겨…브랜드 심폐소생 성공,1
195,외국인 돈 안쓰고 가는데…면세점 매출은 최대,1
196,온라인 편집숍에 걸린 핸드백들…'완판' 즐거운 비명(종합),1
197,"현대百그룹, 중소협력사에 판매대금 업계 최초 앞당겨 지급",1
198,백화점 떠나 무신사로 간 '잇백'…디자인과 가성비로 승부,1
199,"현대그린푸드, 中企표 '프리미엄' 계란 홍콩에 수출",1
200,"현대백화점 ""환경과 함께""…'라이프 리사이클 캠페인' 진행",1
201,입소문 노리려 인플루언서와 공간 나누는 유통업계(종합),1
202,"""인플루언서 모셔라""…'안방' 내주는 유통업계",1
203,"현대百, 고메 아이리시 위크…50여개 아일랜드 식품 브랜드 한자리에",1
204,풍성하고 즐거운 소비 '경험'…진열방식 바꾸는 패션가(종합),1
205,원피스 옆에 샌들·토트백…소비자 취향 DP 고민하는 패션가,1
206,"현대그린푸드 ""항산화 물질 풍부 '폴리페놀 채소' 맛 보러오세요""",1
207,한섬 '시스템·시스템옴므' 파리 패션위크 2회 연속 참가,1
208,"현대百, 면세점 동거효과 톡톡…외국인 매출 37% 증가",1
209,타미힐피거 작년 매출 2천억 넘겨…브랜드 심폐소생 성공,1
210,외국인 돈 안쓰고 가는데…면세점 매출은 최대,1
211,온라인 편집숍에 걸린 핸드백들…'완판' 즐거운 비명(종합),1
212,"현대百그룹, 중소협력사에 판매대금 업계 최초 앞당겨 지급",1
213,백화점 떠나 무신사로 간 '잇백'…디자인과 가성비로 승부,1
214,"현대그린푸드, 中企표 '프리미엄' 계란 홍콩에 수출",1
215,"현대백화점 ""환경과 함께""…'라이프 리사이클 캠페인' 진행",1
216,입소문 노리려 인플루언서와 공간 나누는 유통업계(종합),1
217,"""인플루언서 모셔라""…'안방' 내주는 유통업계",1
218,"현대百, 고메 아이리시 위크…50여개 아일랜드 식품 브랜드 한자리에",1
219,풍성하고 즐거운 소비 '경험'…진열방식 바꾸는 패션가(종합),1
220,원피스 옆에 샌들·토트백…소비자 취향 DP 고민하는 패션가,0
