,Date,Close,RateofChange,Label,Title,Category
46,2014-01-16,39500,-0.0125,-1.0,"장 종료 후 ""이 공시 눈에 띄네""(코스피-15일)",5
47,2014-01-17,39100,-0.010126582278481013,-1.0,"코스피, 중국발 악재+外人 '팔자'…1940선 후퇴",5
48,2014-01-17,39100,-0.010126582278481013,-1.0,"코스피, 기관·外人 '팔자'…1950선 위협",5
49,2014-01-17,39100,-0.010126582278481013,-1.0,"코스피, 보합권 '혼조'…'外人vs기관' 매매공방",5
50,2014-01-17,39100,-0.010126582278481013,-1.0,"코스피, 1950선 보합권 등락…투자자 '뒷짐'",5
51,2014-01-20,39050,-0.0012787723785166241,-1.0,"KB금융, 은행·카드 등 경영진 27명 일괄 사의(종합)",3
52,2014-01-20,39050,-0.0012787723785166241,-1.0,"KB금융, 은행·카드·등 경영진 일괄 사의(2보)",3
53,2014-01-20,39050,-0.0012787723785166241,-1.0,"농협카드 손경익 사장 자진사퇴···""책임 통감"" (종합)",3
54,2014-01-20,39050,-0.0012787723785166241,-1.0,"KB금융, 경영진 일괄 사퇴(1보)",3
55,2014-01-20,39050,-0.0012787723785166241,-1.0,"정보유출, 왜 이리 판 커졌나 했더니",3
56,2014-01-20,39050,-0.0012787723785166241,-1.0,정부 '카드사태 엄벌' 예고… 악재겹친 KB의 앞날은,3
57,2014-01-20,39050,-0.0012787723785166241,-1.0,지난해 해외 DR 3건 발행…DR 해지는 36.5%↑,5
58,2014-01-20,39050,-0.0012787723785166241,-1.0,"'투자자 뒷짐' 코스피 약보합, 1940선 등락",5
59,2014-01-20,39050,-0.0012787723785166241,-1.0,"[특징주]KB금융, KB카드 개인정보유출 여파에 ↓",5
60,2014-01-20,39050,-0.0012787723785166241,-1.0,"우리금융 민영화, 최대 수혜주는?",5
61,2014-01-20,39050,-0.0012787723785166241,-1.0,마땅한 투자처가 없다…오피스텔 인기 여전,6
62,2014-01-20,39050,-0.0012787723785166241,-1.0,"[휴마나] 노승열, 12위 ""이틀 연속 6언더파~""",10
63,2014-01-21,39250,0.005121638924455826,1.0,카드공황에 CEO 줄사퇴…무너진 금융 신뢰가 더 문제,3
64,2014-01-21,39250,0.005121638924455826,1.0,40만 재발급 '카드공황' 不信 대한민국을 덮치다,3
65,2014-01-21,39250,0.005121638924455826,1.0,사고 당시 재직 임원도 중징계 불가피,3
66,2014-01-21,39250,0.005121638924455826,1.0,[1월 21일]아시아경제 뉴스브리핑,3
67,2014-01-22,38700,-0.014012738853503185,-1.0,"당정, 개인정보 유출 카드3사 징계·대책 협의",2
68,2014-01-22,38700,-0.014012738853503185,-1.0,"현오석 ""경제혁신 3개년 계획에 개인정보 보호방안 넣을 것""",3
69,2014-01-22,38700,-0.014012738853503185,-1.0,"브리지스톤 골프공 ""미국서 넘버 2?""",10
70,2014-01-22,38700,-0.014012738853503185,-1.0,"우즈, 첫 등판서 ""80승 GO~""",10
71,2014-01-22,38700,-0.014012738853503185,-1.0,"이일희 ""개막전서 2연패 도전~""",10
72,2014-01-23,37800,-0.023255813953488372,-1.0,"'中 우려' 코스피 나흘 만에 약세 마감, 1940선 '미끌'",5
73,2014-01-24,37800,0.0,-1.0,이민호 KB금융지주 부사장 퇴임,3
74,2014-01-24,37800,0.0,-1.0,"코스피, '어닝쇼크' 속 1940선 턱걸이 마감…車↓",5
75,2014-01-24,37800,0.0,-1.0,"코스피, 1920선 후퇴…연기금 매도세 강화, 車↓",5
76,2014-01-24,37800,0.0,-1.0,"코스피, 기업 실적 부진에 낙폭확대…1930선 후퇴",5
77,2014-01-24,37800,0.0,-1.0,"코스피, 기관·外人 '팔자'…2거래일 연속 약세",5
78,2014-01-24,37800,0.0,-1.0,"[파머스] 우즈 ""티 샷이 왜 이래?""",10
79,2014-01-24,37800,0.0,-1.0,"[2014 유망주③] ""효주야, 내가 왔다~"" 백규정",10
80,2014-01-27,36850,-0.02513227513227513,-1.0,"임영록 회장 ""전 직원 단합해 위기 극복 최선 다할 것""",3
81,2014-01-27,36850,-0.02513227513227513,-1.0,"""아르헨티나 쇼크"", 코스피 30p 급락…1910 턱걸이 마감",5
82,2014-01-27,36850,-0.02513227513227513,-1.0,"""車 담는 기관"" 코스피 낙폭 축소…1910 회복",5
83,2014-01-27,36850,-0.02513227513227513,-1.0,"'아르헨티나 쇼크'…코스피 2% 급락, 장중 1900 붕괴",5
84,2014-01-27,36850,-0.02513227513227513,-1.0,"[파머스] 최경주, 2위 ""6언더파 탱크 샷""(종합)",10
85,2014-01-27,36850,-0.02513227513227513,-1.0,"[파머스] 우즈 ""내가 컷 오프?""",10
86,2014-01-27,36850,-0.02513227513227513,-1.0,"[파머스] 우즈, 50위 ""몸이 안풀렸나?""",10
87,2014-01-27,36850,-0.02513227513227513,-1.0,"최나연, 5위 ""개막전 우승 기대해~""",10
88,2014-01-28,35900,-0.025780189959294438,-1.0,"KB금융,쇼트트랙 세계 1위 심석희 선수와 후원계약 체결",3
89,2014-01-28,35900,-0.025780189959294438,-1.0,"""車 담은 기관"" 코스피, 신흥국 우려 딛고 상승마감",5
90,2014-01-28,35900,-0.025780189959294438,-1.0,"""車 담는 기관"", 코스피 상승 가닥…1910선",5
91,2014-01-28,35900,-0.025780189959294438,-1.0,"코스피, 1910 전후 혼조 지속…외국인vs기관",5
92,2014-01-28,35900,-0.025780189959294438,-1.0,"불확실성vs가격매력…코스피, 1910 전후 '혼조'",5
93,2014-01-28,35900,-0.025780189959294438,-1.0,"KB금융, 이상화·심석희 후원 계약",11
94,2014-01-29,37200,0.036211699164345405,1.0,"국민은행·국민카드, 설 연휴 기간 연장근무 실시",3
95,2014-01-29,37200,0.036211699164345405,1.0,"설 앞둔 코스피, 2거래일 연속 상승마감…1940선 회복",5
96,2014-01-29,37200,0.036211699164345405,1.0,"코스피, 外人·기관 동반 '사자'…1940선 회복",5
97,2014-01-29,37200,0.036211699164345405,1.0,"코스피, 기관 '사자'…1930선 안착시도",5
98,2014-01-29,37200,0.036211699164345405,1.0,'신흥국 금융위기 완화' 코스피 상승출발…1930선 회복,5
99,2014-02-03,36150,-0.028225806451612902,-1.0,국민카드 심재오 사장 사표 수리,3
100,2014-02-03,36150,-0.028225806451612902,-1.0,"코스피 '연휴 후유증' 美·中 악재 한번에 반영, 1% 하락",5
101,2014-02-03,36150,-0.028225806451612902,-1.0,"코스피, 외국인 '팔자'…1920 전후 공방 지속",5
102,2014-02-03,36150,-0.028225806451612902,-1.0,코스피 '연휴 후유증'…美 '테이퍼링' 여파 1930 '약세',5
103,2014-02-03,36150,-0.028225806451612902,-1.0,[채권투자 길라잡이]①채권으로 돈을 번다고?,5
104,2014-02-03,36150,-0.028225806451612902,-1.0,"[피닉스] 스태들러 ""238전 239기~""",10
105,2014-02-03,36150,-0.028225806451612902,-1.0,"[피닉스] 왓슨 ""우승준비 끝""",10
106,2014-02-03,36150,-0.028225806451612902,-1.0,"[피닉스] 양용은 ""아이언 샷이 갑자기""",10
107,2014-02-03,36150,-0.028225806451612902,-1.0,"[피닉스] 양용은 ""7언더파 봤어?""(종합)",10
108,2014-02-03,36150,-0.028225806451612902,-1.0,"[피닉스] 양용은 ""7언더파 봤어?""(1보)",10
109,2014-02-03,36150,-0.028225806451612902,-1.0,"[피닉스] 최경주 ""골프 해방구로~""",10
110,2014-02-04,36050,-0.0027662517289073307,-1.0,"금융노조 ""고객정보 유출 관련 장관들 사퇴해야""",3
111,2014-02-04,36050,-0.0027662517289073307,-1.0,"4대 금융지주, 순익 2조 줄었다",3
112,2014-02-04,36050,-0.0027662517289073307,-1.0,"SKB ""지난해 매출 2조5394억원…사상최고치 달성""",4
113,2014-02-04,36050,-0.0027662517289073307,-1.0,"코스피, 기관 '사자'에도 낙폭 커져…1880선",5
114,2014-02-04,36050,-0.0027662517289073307,-1.0,엎친데 덮친 그들의 주가,5
115,2014-02-04,36050,-0.0027662517289073307,-1.0,"코스피, 외인 기관 매도세에 낙폭 확대…1890선",5
116,2014-02-04,36050,-0.0027662517289073307,-1.0,"현대證, 최고 연 10% ELS 및 DLS, DLB 8종 공모",5
117,2014-02-04,36050,-0.0027662517289073307,-1.0,"코스피, 올 들어 처음 1900선 붕괴…美·中 악재 겹쳐↓",5
118,2014-02-05,36300,0.006934812760055479,1.0,"KB금융, 노인 주거환경개선 후원금 지원",3
119,2014-02-05,36300,0.006934812760055479,1.0,"코스피, 3거래일만에 소폭 반등…1890선 회복",5
120,2014-02-06,36850,0.015151515151515152,1.0,"KB국민카드, 작년 영업이익 5037억···전년比 30.66%↑",3
121,2014-02-06,36850,0.015151515151515152,1.0,"코스피, 개인·외국인vs기관 매매공방…電↑·車↓",5
122,2014-02-06,36850,0.015151515151515152,1.0,"[골프토픽] 양용은 ""최고의 하이브리드 샷~""",10
123,2014-02-07,37100,0.0067842605156037995,1.0,"KB금융, 카드 정보유출비용 360억 추산",3
124,2014-02-07,37100,0.0067842605156037995,1.0,KB금융그룹 작년 순익 1조2830억…전년比 25.9%↓,3
125,2014-02-07,37100,0.0067842605156037995,1.0,4대 금융그룹 순익 최대 80% 급감,3
126,2014-02-07,37100,0.0067842605156037995,1.0,"KB금융, 4Q 영업익 4878억…전년比 78%↑",5
127,2014-02-07,37100,0.0067842605156037995,1.0,"개미, 시장 경고에도 빚내서 단타매매",5
128,2014-02-07,37100,0.0067842605156037995,1.0,"장 종료 후 ""이 공시 눈에 띄네""(코스피-6일)",5
129,2014-02-10,36300,-0.0215633423180593,-1.0,현오석 카드사 정보유출 청문회에 증인 채택,2
130,2014-02-10,36300,-0.0215633423180593,-1.0,"코스피, 외국인 '팔자'에도 나흘째 상승",5
131,2014-02-10,36300,-0.0215633423180593,-1.0,"코스피, 외국인 '팔자'에도 ↑…1924.20",5
132,2014-02-10,36300,-0.0215633423180593,-1.0,"코스피, 개인·기관vs 외국인…보합권 내 등락",5
133,2014-02-10,36300,-0.0215633423180593,-1.0,"장 종료 후 ""이 공시 눈에 띄네""(코스피-7일)",5
134,2014-02-11,36250,-0.0013774104683195593,-1.0,"정무위, 현오석 부총리 국정조사 증인 채택",2
135,2014-02-11,36250,-0.0013774104683195593,-1.0,[2월 11일]아시아경제 뉴스브리핑,3
136,2014-02-11,36250,-0.0013774104683195593,-1.0,"코스피, 닷새째 상승…기관만 '사자'",5
137,2014-02-11,36250,-0.0013774104683195593,-1.0,"코스피, 기관만 '사자'…1932.75",5
138,2014-02-11,36250,-0.0013774104683195593,-1.0,"코스피, 개인·기관vs외국인…1920선 강보합",5
139,2014-02-11,36250,-0.0013774104683195593,-1.0,"코스피, 옐런 발언 앞둔 관망세…보합권 내 등락",5
140,2014-02-11,36250,-0.0013774104683195593,-1.0,"이미림 ""이번에는 호주에서~""",10
141,2014-02-12,36850,0.016551724137931035,1.0,"4대 금융, 순이자마진 개선세…수익은 '글쎄'",3
142,2014-02-12,36850,0.016551724137931035,1.0,"KB금융, 이상화 후원 '금빛 결실' 맺었다",3
143,2014-02-12,36850,0.016551724137931035,1.0,"현대상선, LNG 운송사업 1조1000억원에 매각",4
144,2014-02-12,36850,0.016551724137931035,1.0,코스피 6거래일째 상승…기관만 '매수',5
145,2014-02-12,36850,0.016551724137931035,1.0,"코스피, 6거래일째 상승세 지속…1937.42",5
146,2014-02-12,36850,0.016551724137931035,1.0,"코스피, '옐런 효과' 미미…옵션만기 하루앞둔 부담감",5
147,2014-02-12,36850,0.016551724137931035,1.0,"코스피, 제한적 '옐런효과'…1930선 회복",5
148,2014-02-12,36850,0.016551724137931035,1.0,"분양형 호텔, 공무원 와이프 안부러워",6
149,2014-02-12,36850,0.016551724137931035,1.0,"[노던트러스트] ""그린 한가운데 벙커가?""",10
150,2014-02-13,36300,-0.014925373134328358,-1.0,"""지난해 금융지주사 개인정보 공유 65억건""",3
151,2014-02-13,36300,-0.014925373134328358,-1.0,'연아'도 '상화'도 입는다…잭팟 터뜨린 휠라,4
152,2014-02-13,36300,-0.014925373134328358,-1.0,"코스피, 外人 매도에 7일만에 하락 마감",5
153,2014-02-13,36300,-0.014925373134328358,-1.0,"코스피, 外인 매도로 약보합세…1935.25",5
154,2014-02-13,36300,-0.014925373134328358,-1.0,"코스피, 外人 '팔자'전환에 하락세…1930선 하회",5
155,2014-02-13,36300,-0.014925373134328358,-1.0,"페테르센, 선두 ""세계랭킹 1위 가나?""",10
156,2014-02-14,36450,0.004132231404958678,1.0,"KB금융 ""LIG손보 인수 추진한 적 없다""",3
157,2014-02-14,36450,0.004132231404958678,1.0,"KB금융, 해양경찰가족 장학금 1억원 지원",3
158,2014-02-14,36450,0.004132231404958678,1.0,"코스피, 外人 '사자'로 ↑… 1940선 안착",5
159,2014-02-14,36450,0.004132231404958678,1.0,"코스피, 外人 매수에 1940선 진입",5
160,2014-02-14,36450,0.004132231404958678,1.0,"페테르센, 2위서 ""거센 추격전~""",10
161,2014-02-14,36450,0.004132231404958678,1.0,"[노던트러스트] 배상문, 2위 ""이번에는~""",10
162,2014-02-14,36450,0.004132231404958678,1.0,"박인비 ""미션힐스의 결투~""",10
163,2014-02-17,38450,0.05486968449931413,1.0,"은행권, 폭설·기름유출 지역 피해복구 지원활동",3
164,2014-02-17,38450,0.05486968449931413,1.0,"코스피, 外人·기관 '동반매수'에 ↑…1946.36",5
165,2014-02-17,38450,0.05486968449931413,1.0,"코스피, 外人·기관 '동반매수' ↑…1947.77",5
166,2014-02-17,38450,0.05486968449931413,1.0,"코스피, 外人·기관 동반 '사자'…1950선 안착시도",5
167,2014-02-17,38450,0.05486968449931413,1.0,"장 종료 후 ""이 공시 눈에 띄네""(코스피-14일)",5
168,2014-02-17,38450,0.05486968449931413,1.0,"최운정, 10언더파 ""이글을 2개나~""",10
169,2014-02-17,38450,0.05486968449931413,1.0,"[노던트러스트] 배상문, 선두 ""PGA 2승 GO~""",10
170,2014-02-18,38700,0.006501950585175552,1.0,"신제윤 ""고객정보 유출 조사 결과에 따라 지주회장도 징계""",2
171,2014-02-18,38700,0.006501950585175552,1.0,[포토]청문회 기다리는 임영록-임종룡,2
172,2014-02-18,38700,0.006501950585175552,1.0,한국 게임 3대 리스크 '환율·규제·중국',4
173,2014-02-18,38700,0.006501950585175552,1.0,"코스피, 일본 추가 양적완화 없자 '강보합'…1946.91",5
174,2014-02-18,38700,0.006501950585175552,1.0,"코스피, 外人·기관 '팔자'에 ↓…1940.88",5
175,2014-02-18,38700,0.006501950585175552,1.0,"코스피, 外人·기관 '팔자'…3거래일만에 하락세",5
176,2014-02-18,38700,0.006501950585175552,1.0,"박인비 ""드디어 출격~""",10
177,2014-02-19,38250,-0.011627906976744186,-1.0,우리금융 매각 협상 첫 타결···우리파이낸셜 매매계약 확정,3
178,2014-02-19,38250,-0.011627906976744186,-1.0,"코스피, 外人·기관 매도로 4일만에 ↓…1942.93",5
179,2014-02-19,38250,-0.011627906976744186,-1.0,"코스피, 外人·기관 매도로 ↓…1938.02",5
180,2014-02-19,38250,-0.011627906976744186,-1.0,"코스피, 미국발 악재+外人 매도 강화…4거래일만에 하락",5
181,2014-02-19,38250,-0.011627906976744186,-1.0,"코스피, 외인 기관 동반 매도세…1930선 후퇴",5
182,2014-02-19,38250,-0.011627906976744186,-1.0,"은행업, 이익증가율 높아 상반기 주목<하나대투證>",5
183,2014-02-19,38250,-0.011627906976744186,-1.0,"[골프토픽] 박인비 ""체육훈장 맹호장~""",10
184,2014-02-20,37300,-0.02483660130718954,-1.0,"KB금융, 다문화가정 학생 '경제금융' 캠프",3
185,2014-02-20,37300,-0.02483660130718954,-1.0,"코스피, 外人·기관 '팔자'로 이틀째↓…1930.57",5
186,2014-02-20,37300,-0.02483660130718954,-1.0,"코스피, 外人·기관 '팔자'로 이틀째↓…1930선 위협",5
187,2014-02-20,37300,-0.02483660130718954,-1.0,"코스피, 美·中 잇단 악재 속…1930선 후퇴",5
188,2014-02-20,37300,-0.02483660130718954,-1.0,"여유법 시행에도 中관광객 증가, 제주도 분양형 호텔 '방긋'",6
189,2014-02-20,37300,-0.02483660130718954,-1.0,"박인비, 14위 ""탐색전 끝""",10
190,2014-02-21,38600,0.03485254691689008,1.0,"KB금융, 오늘 사추위서 사외이사 선임 등 논의",3
191,2014-02-21,38600,0.03485254691689008,1.0,"현대그룹 자구안 총력, 현대오일뱅크 주식도 매각",4
192,2014-02-21,38600,0.03485254691689008,1.0,"""연아 퀸(Queen), 광고계서 부활한다""",4
193,2014-02-21,38600,0.03485254691689008,1.0,"코스피, 올 外人 최대 매수로 ↑…1957.83",5
194,2014-02-21,38600,0.03485254691689008,1.0,"코스피, '사자'로 돌아선 外人…1951.56↑",5
195,2014-02-21,38600,0.03485254691689008,1.0,"코스피, 外人 '사자' 재개… 1950선 안착 시도",5
196,2014-02-21,38600,0.03485254691689008,1.0,"코스피, 3거래일 만에 반등 성공…1950선 회복",5
197,2014-02-21,38600,0.03485254691689008,1.0,"박인비, 11위서 '순항 중~'",10
198,2014-02-21,38600,0.03485254691689008,1.0,"[월드레이디스] 장하나 ""나도 미션힐스로~""",10
199,2014-02-24,38900,0.007772020725388601,1.0,"코스피, 기관·外人 매도로 ↓…1949.05",5
200,2014-02-24,38900,0.007772020725388601,1.0,"코스피, 外人 매도로 ↓…간신히 1950선",5
201,2014-02-24,38900,0.007772020725388601,1.0,"JP모건 “韓 선별적 매수, 선진경기+부동산회복”",5
202,2014-02-24,38900,0.007772020725388601,1.0,"코스피, 개인·기관 vs 外人 매매공방…1950선",5
203,2014-02-24,38900,0.007772020725388601,1.0,바클레이즈 “한국 부동산에 봄..은행주 긍정적”,5
204,2014-02-24,38900,0.007772020725388601,1.0,[주간추천종목]대신증권,5
205,2014-02-24,38900,0.007772020725388601,1.0,"박인비 ""아쉬운 2위""(종합)",10
206,2014-02-24,38900,0.007772020725388601,1.0,"박인비 ""아쉬운 2위""(1보)",10
207,2014-02-24,38900,0.007772020725388601,1.0,"박인비, 2위 ""돌아온 골프여제~""",10
208,2014-02-25,39200,0.007712082262210797,1.0,"오정식 전 씨티은행 부행장, 우리파이낸셜 신임 대표 후보 선정",3
209,2014-02-25,39200,0.007712082262210797,1.0,"코스피, 外人 매수로 하루만에 ↑…1964.86",5
210,2014-02-25,39200,0.007712082262210797,1.0,"코스피, 外人 매수로 ↑…1960선 넘어",5
211,2014-02-25,39200,0.007712082262210797,1.0,"박인비 ""시즌 첫 승 GO~""",10
212,2014-02-26,39900,0.017857142857142856,1.0,"코스피, 外人·기관 매수로 이틀째 ↑…1970.77",5
213,2014-02-26,39900,0.017857142857142856,1.0,"코스피, 外人 매수세로 ↑…1970선 넘어",5
214,2014-02-26,39900,0.017857142857142856,1.0,"코스피, 外人·개인vs기관 매매공방…1960선 등락",5
215,2014-02-26,39900,0.017857142857142856,1.0,"코스피, 기관 '팔자'에 반등 하루만에 하락세",5
216,2014-02-26,39900,0.017857142857142856,1.0,"[혼다클래식] 우즈, 이번에는 ""빅3의 결투""",10
217,2014-02-27,39500,-0.010025062656641603,-1.0,"코스피, 外人 '사자'로 사흘째↑…1978.43",5
218,2014-02-27,39500,-0.010025062656641603,-1.0,"코스피, 외인 '사자' VS 기관·개인 '팔자'…강보합",5
219,2014-02-27,39500,-0.010025062656641603,-1.0,"코스피, 外人·개인vs기관 공방…1970선 등락",5
220,2014-02-27,39500,-0.010025062656641603,-1.0,"코스피, 3거래일만에 하락세…보합권 내 등락",5
221,2014-02-27,39500,-0.010025062656641603,-1.0,"박인비, 7위 ""첫날부터 우승경쟁~""",10
222,2014-02-27,39500,-0.010025062656641603,-1.0,"新풍속도 ""파4홀을 1온시켜라""",10
223,2014-02-28,39900,0.010126582278481013,1.0,"코스피, 外人 '사자'vs기관 '팔자'로 강보합…1979.99",5
224,2014-02-28,39900,0.010126582278481013,1.0,"코스피, 외인 '사자' VS 기관·개인 '팔자'…약보합",5
225,2014-02-28,39900,0.010126582278481013,1.0,"오피스텔 지고 분양형 호텔이 뜨고, 부동산 투자자 ""분양형호텔이 좋아""",6
226,2014-02-28,39900,0.010126582278481013,1.0,"박인비, 이븐파 '제자리걸음'",10
227,2014-02-28,39900,0.010126582278481013,1.0,"[혼다클래식] 매킬로이, 선두 ""7언더파 봤어?""",10
228,2014-03-03,39250,-0.016290726817042606,-1.0,"금융권, 75만 다문화 가정 돕기…경제교육부터 장학금까지",3
229,2014-03-03,39250,-0.016290726817042606,-1.0,"코스피, 外人·기관 '팔자'로 5일만에 ↓…1964.69",5
230,2014-03-03,39250,-0.016290726817042606,-1.0,"코스피, 外人·기관 '팔자'로 ↓…1960선",5
231,2014-03-03,39250,-0.016290726817042606,-1.0,"코스피, 하락세…外人 '사자' 행렬 멈춰",5
232,2014-03-03,39250,-0.016290726817042606,-1.0,KB금융 수익성 지표 바닥쳤다…비중추가-CIMB,5
233,2014-03-03,39250,-0.016290726817042606,-1.0,"크리머, 연장우승 ""44개월만에~""(종합)",10
234,2014-03-03,39250,-0.016290726817042606,-1.0,"크리머, 연장우승 ""44개월만에~""",10
235,2014-03-03,39250,-0.016290726817042606,-1.0,"[혼다클래식] 매킬로이 ""가자, 와이어 투 와이어~""",10
236,2014-03-03,39250,-0.016290726817042606,-1.0,"박인비, 10위 ""멀어지는 시즌 첫 승""",10
237,2014-03-03,39250,-0.016290726817042606,-1.0,"[혼다클래식] 매킬로이, 선두 ""이대로 우승까지~""",10
238,2014-03-04,39300,0.0012738853503184713,1.0,"KB국민은행, '트리플빙상여제 정기예금' 판매",3
239,2014-03-04,39300,0.0012738853503184713,1.0,"코스피, 外人·기관 매도로 이틀째 ↓…1954.11",5
240,2014-03-04,39300,0.0012738853503184713,1.0,"코스피, 外人·기관 '팔자'로 이틀째 ↓…1950선",5
241,2014-03-04,39300,0.0012738853503184713,1.0,"BoA ""韓 외국인 매집 초기 국면..현대차·LG전자·하나금융 등 유망“",5
242,2014-03-04,39300,0.0012738853503184713,1.0,"코스피, 外人 매도에 이틀째 하락…1960선 아슬",5
243,2014-03-04,39300,0.0012738853503184713,1.0,[월드레이디스] 박인비 vs 페테르센 '굿윌컵',10
244,2014-03-05,39550,0.006361323155216285,1.0,사기대출 휘말린 하나금융 '1조클럽' 빠져,3
245,2014-03-05,39550,0.006361323155216285,1.0,"코스피, 中·우크라이나 우려 완화로 상승마감…1971.24",5
246,2014-03-05,39550,0.006361323155216285,1.0,"코스피, 中·우크라이나 우려 털고 ↑…1970선",5
247,2014-03-05,39550,0.006361323155216285,1.0,투자 주체에 따른 투자 종목 선택,5
