,Date,Close,RateofChange,Label,Unnamed: 0.1,Title,Category
48,2014-01-06,1307000,0.008487654320987654,1.0,2800,"[포토]""세계 최대 커브드 UHD TV 기대하세요""",4
49,2014-01-06,1307000,0.008487654320987654,1.0,2801,[포토]삼성전자 UHD TV 옥외광고로 손님맞이,4
50,2014-01-06,1307000,0.008487654320987654,1.0,2802,[포토]휘어진 UHD TV는 어떤느낌?,4
51,2014-01-06,1307000,0.008487654320987654,1.0,2796,"[포토]삼성전자 UHD TV, CES 출격",4
52,2014-01-06,1307000,0.008487654320987654,1.0,2795,[포토]초고화질 TV를 한 눈에,4
53,2014-01-06,1307000,0.008487654320987654,1.0,4251,"[특징주]삼성電, 7일만에 소폭 반등…130만원 회복",5
54,2014-01-06,1307000,0.008487654320987654,1.0,2794,[포토]곡면 초고화질 TV 구경 오세요,4
55,2014-01-06,1307000,0.008487654320987654,1.0,2793,"삼성전자, 램버스와 포괄적 특허사용 계약 10년 연장",4
56,2014-01-06,1307000,0.008487654320987654,1.0,2798,"삼성전자, CES서 혁신제품 대거 선보여",4
57,2014-01-06,1307000,0.008487654320987654,1.0,4253,이번주 코스피 회복 탄력성 확인할 시기<대신證>,5
58,2014-01-06,1307000,0.008487654320987654,1.0,4252,"[굿모닝증시]걱정 큰 환율·실적…""경계태세 유지""",5
59,2014-01-06,1307000,0.008487654320987654,1.0,4261,올해 증시전망 개장 이틀만에 줄줄이 깨져…'망신살',5
60,2014-01-06,1307000,0.008487654320987654,1.0,4257,"[주간펀드]국내 증시 폭락에 펀드 성적..'국내-, 해외+'",5
61,2014-01-06,1307000,0.008487654320987654,1.0,4256,10대 재벌총수 새해 주식가치 1.1조원 '증발',5
62,2014-01-06,1307000,0.008487654320987654,1.0,2804,삼성 '갤럭시 기어2' 공개 임박했나…트위터에 언급,4
63,2014-01-06,1307000,0.008487654320987654,1.0,2803,'가전-TV-스마트폰' 하나로 연동…'삼성 스마트홈' 공개,4
64,2014-01-06,1307000,0.008487654320987654,1.0,4255,"""삼성電 실적발표, 분위기 바뀔까"" 이번주 증시 '체크 포인트'는?",5
65,2014-01-06,1307000,0.008487654320987654,1.0,4254,"새해증시 65p 급락…""악재 걷어낼 상승 촉매제는?""",5
66,2014-01-06,1307000,0.008487654320987654,1.0,4262,삼성-애플 ‘줄다리기’…올해 경쟁구도 ‘변수’는?,5
67,2014-01-07,1304000,-0.0022953328232593728,-1.0,2790,삼성 '10만원대 태블릿 PC'로 저가시장 공략하나,4
68,2014-01-07,1304000,-0.0022953328232593728,-1.0,4230,"하이투자證, ELS 2종·DLS 1종 공모",5
69,2014-01-07,1304000,-0.0022953328232593728,-1.0,4229,"""삼성電 '어닝쇼크' 일회성 비용 때문…매수기회""",5
70,2014-01-07,1304000,-0.0022953328232593728,-1.0,4228,"외국인 '사자', 코스피 1960선 안착 시도…삼성電 보합권 등락",5
71,2014-01-07,1304000,-0.0022953328232593728,-1.0,4227,"삼성전자 실적전망, 외국계 증권사 '완승'",5
72,2014-01-07,1304000,-0.0022953328232593728,-1.0,4226,"코스피 상승세 지속, 1960선 등락…車↑",5
73,2014-01-07,1304000,-0.0022953328232593728,-1.0,4225,"코스피, 삼성電 '쇼크' 딛고 2거래일째 상승 마감",5
74,2014-01-07,1304000,-0.0022953328232593728,-1.0,2789,삼성전자 지난해 4분기 영업이익 8.3조원 (1보),4
75,2014-01-07,1304000,-0.0022953328232593728,-1.0,2784,"한상범 LG디스플레이 사장 ""올해 OLED TV 개화할 것""",4
76,2014-01-07,1304000,-0.0022953328232593728,-1.0,2782,"[포토]윤부근 삼성전자 사장 ""가전 성장성 무궁무진""",4
77,2014-01-07,1304000,-0.0022953328232593728,-1.0,2781,"'CES 2014' 삼성전자·LG전자…""스마트한 삶, 차세대 가전 시장 주도""",4
78,2014-01-07,1304000,-0.0022953328232593728,-1.0,2780,"삼성전자, 2013년도 영업익 30조원 넘어서…""1분기 전망 밝다""",4
79,2014-01-07,1304000,-0.0022953328232593728,-1.0,2779,"'CES 2014' 가전, 예술과 결혼했다",4
80,2014-01-07,1304000,-0.0022953328232593728,-1.0,2778,"삼성家, 화해조정 없었다",4
81,2014-01-07,1304000,-0.0022953328232593728,-1.0,2777,"윤부근 삼성전자 사장 ""올해 UHD TV 시장 본격 개막""",4
82,2014-01-07,1304000,-0.0022953328232593728,-1.0,2776,"이건희 회장 측 ""이맹희'조정'요구 받아들일 수 없어""",4
83,2014-01-07,1304000,-0.0022953328232593728,-1.0,2783,"""다음 戰場은 손목이다"" CES2014 스마트워치·밴드 대격돌",4
84,2014-01-07,1304000,-0.0022953328232593728,-1.0,4336,매매가 오른 아파트 85%는 '중소형',6
85,2014-01-07,1304000,-0.0022953328232593728,-1.0,2788,"삼성전자 지난해 4Q 영업이익, 전분기 대비 18.31%↓",4
86,2014-01-07,1304000,-0.0022953328232593728,-1.0,4231,변동성 큰 연초장세…만기변수 복병될까,5
87,2014-01-07,1304000,-0.0022953328232593728,-1.0,4233,틀려도 너무 틀린 삼전 실적 전망…실제와 1.4조 차이,5
88,2014-01-07,1304000,-0.0022953328232593728,-1.0,4234,"삼성전자, 말도 많고 탈도 많았던 4분기..뚜껑 열어보니",5
89,2014-01-07,1304000,-0.0022953328232593728,-1.0,4235,"[특징주]삼성전자, 4Q 어닝쇼크에도 불확실성 해소? '강보합'",5
90,2014-01-07,1304000,-0.0022953328232593728,-1.0,4236,"한국투자證, 연 6.4% 추구 아임유 ELS 상품 판매",5
91,2014-01-07,1304000,-0.0022953328232593728,-1.0,4237,"삼성전자, 4Q '어닝쇼크'…""IM 수익성 약화 원인""",5
92,2014-01-07,1304000,-0.0022953328232593728,-1.0,2785,"삼성전자 4분기 '어닝 쇼크'?…""특별상여금 때문에""(상보)",4
93,2014-01-07,1304000,-0.0022953328232593728,-1.0,2787,삼성전자 2013년도 4Q 영업이익 8.3조원…시장기대치 밑돌아,4
94,2014-01-07,1304000,-0.0022953328232593728,-1.0,4232,"코스피 1960 회복 시도…""삼성電, 어닝쇼크＜불확실성 제거?""",5
95,2014-01-07,1304000,-0.0022953328232593728,-1.0,4238,"""삼성電 어닝쇼크, 상여금 + 디스플레이 부진 원인""",5
96,2014-01-07,1304000,-0.0022953328232593728,-1.0,2791,"LG전자, 세계 최초 가변형 OLED TV 공개",4
97,2014-01-07,1304000,-0.0022953328232593728,-1.0,2792,"윤부근 삼성전자 사장 ""소비자가전 성장 가능성 크다""",4
98,2014-01-07,1304000,-0.0022953328232593728,-1.0,2786,"삼성전자, CES서 85인치 가변형 곡면 UHD TV 깜짝 공개",4
99,2014-01-07,1304000,-0.0022953328232593728,-1.0,4239,삼성전자 어닝쇼크…당분간 이익모멘텀 제한적,5
100,2014-01-08,1291000,-0.009969325153374233,-1.0,2773,"GS25, 기본요금 1000원 알뜰폰 판매",4
101,2014-01-08,1291000,-0.009969325153374233,-1.0,4223,삼성전자 어닝쇼크로 소재·산업재·금융업종 '부각',5
102,2014-01-08,1291000,-0.009969325153374233,-1.0,2763,"중국 우정항공, 인천-시안 화물노선 신규 취항",4
103,2014-01-08,1291000,-0.009969325153374233,-1.0,2764,"CES간 삼성·LG, 中·日 업체 도전에 초긴장",4
104,2014-01-08,1291000,-0.009969325153374233,-1.0,2765,"삼성·LG, 가변형 TV 곡률 놓고 신경전",4
105,2014-01-08,1291000,-0.009969325153374233,-1.0,2766,[한국형 경영패러다임 3.0]해외서 본 한국기업…정경유착 1세대 그림자 지우고 日에 승리,4
106,2014-01-08,1291000,-0.009969325153374233,-1.0,2774,"삼성 ""갤럭시 스마트폰으로 자동차·자전거 제어 기술 선보여""",4
107,2014-01-08,1291000,-0.009969325153374233,-1.0,2767,"콘텐츠 사활 건 삼성, 아마존과 동맹 강화",4
108,2014-01-08,1291000,-0.009969325153374233,-1.0,2768,"외신들, 삼성電 실적 부진·신제품 전략 '시험대'",4
109,2014-01-08,1291000,-0.009969325153374233,-1.0,2769,"베이비 페어, '매출'아 놀러와",4
110,2014-01-08,1291000,-0.009969325153374233,-1.0,4212,"""이벤트 앞둔 경계감""…'멈칫'한 코스피, 1950선 마감",5
111,2014-01-08,1291000,-0.009969325153374233,-1.0,4213,"""외국인vs기관""…코스피 1950선 공방, SK하이닉스 3%↑",5
112,2014-01-08,1291000,-0.009969325153374233,-1.0,2770,"삼성전자, 셰프의 노하우가 담긴 프리미엄 주방가전 공개",4
113,2014-01-08,1291000,-0.009969325153374233,-1.0,4214,현대·기아차도 목표가 줄하향,5
114,2014-01-08,1291000,-0.009969325153374233,-1.0,4215,코스피 1960 전후 '혼조'…電↓·車↑,5
115,2014-01-08,1291000,-0.009969325153374233,-1.0,4216,'1월 효과' 기대업종 투자해볼까,5
116,2014-01-08,1291000,-0.009969325153374233,-1.0,4217,삼성 계열사도 4분기 '실적 쇼크',5
117,2014-01-08,1291000,-0.009969325153374233,-1.0,4218,"현대證, ELS, ELB 및 DLS, DLB 9종 500억 규모 공모",5
118,2014-01-08,1291000,-0.009969325153374233,-1.0,4219,"기관 '팔자' 코스피, 대형주 중심 약세…1950선",5
119,2014-01-08,1291000,-0.009969325153374233,-1.0,4220,"삼성전자, 예상보다 부진…목표가↓",5
120,2014-01-08,1291000,-0.009969325153374233,-1.0,4222,"삼성전기, 작년 4Q 실적 전망치 하회…목표가 ↓<하나대투證>",5
121,2014-01-08,1291000,-0.009969325153374233,-1.0,4221,[굿모닝증시]부담은 털어내고,5
122,2014-01-08,1291000,-0.009969325153374233,-1.0,2771,"이건희 회장, 9일 삼성그룹 사장단과 신년 만찬",4
123,2014-01-08,1291000,-0.009969325153374233,-1.0,4224,"""삼성전자, 박스권 등락 이어질 듯..목표가 ↓""",5
124,2014-01-08,1291000,-0.009969325153374233,-1.0,2775,갤럭시기어로 BMW 전기자동차를 제어한다,4
125,2014-01-08,1291000,-0.009969325153374233,-1.0,2772,"한명섭 삼성전자 부사장, PMDA '올해의 인물' 선정",4
126,2014-01-09,1275000,-0.012393493415956624,-1.0,2760,"삼성전자, 105인치 곡면 및 85인치 가변형 UHD TV 올 하반기 출시",4
127,2014-01-09,1275000,-0.012393493415956624,-1.0,2761,"소니 스마트폰 美·中에 집중, 2년내 2배 판다",4
128,2014-01-09,1275000,-0.012393493415956624,-1.0,322,[포토]사장단 만찬장에 들어서는 이건희-홍라희-이부진,3
129,2014-01-09,1275000,-0.012393493415956624,-1.0,2762,"블랙베리, 초심으로…""다시 키보드로 돌아온다""",4
130,2014-01-09,1275000,-0.012393493415956624,-1.0,325,[포토]입장하려는 이건희 회장과 홍라희 관장,3
131,2014-01-09,1275000,-0.012393493415956624,-1.0,324,[포토]만찬장에 참석한 이재용 삼성전자 부회장,3
132,2014-01-09,1275000,-0.012393493415956624,-1.0,323,[포토]생일 맞은 이건희 회장,3
133,2014-01-09,1275000,-0.012393493415956624,-1.0,2757,"OLED 위협하는 LCD 기술…차세대 TV, 2차 전쟁 시작",4
134,2014-01-09,1275000,-0.012393493415956624,-1.0,321,[포토]삼성그룹 사장단 신년 만찬 참석하는 이건희 회장,3
135,2014-01-09,1275000,-0.012393493415956624,-1.0,320,[포토]만찬장에 참석한 이서현-이재용,3
136,2014-01-09,1275000,-0.012393493415956624,-1.0,319,[포토]따로 나오는 이재용 부사장,3
137,2014-01-09,1275000,-0.012393493415956624,-1.0,318,[포토]딸들과 함께 나오는 이건희 회장,3
138,2014-01-09,1275000,-0.012393493415956624,-1.0,317,[포토]기분 좋은 이건희 삼성전자 회장,3
139,2014-01-09,1275000,-0.012393493415956624,-1.0,316,[포토]밝은 표정 짓는 이건희,3
140,2014-01-09,1275000,-0.012393493415956624,-1.0,4764,말춤 추며 진행한 2014년 관악구 신년인사회,9
141,2014-01-09,1275000,-0.012393493415956624,-1.0,2758,"항공사, 삼성전자 시안 화물 놓고 '공중전'",4
142,2014-01-09,1275000,-0.012393493415956624,-1.0,2759,삼성-LG '베스트오브CES파이널리스트' 수상,4
143,2014-01-09,1275000,-0.012393493415956624,-1.0,2756,"삼성, '제 20회 자랑스런 삼성인상' 시상",4
144,2014-01-09,1275000,-0.012393493415956624,-1.0,2739,이건희 회장 사장단 만찬 주재...어떤 메시지 나올까,4
145,2014-01-09,1275000,-0.012393493415956624,-1.0,4192,"코스피 약세, 1950선…장 중 변동폭 10p '미미'",5
146,2014-01-09,1275000,-0.012393493415956624,-1.0,4193,"10년간 수익률 2배, 주식은 버티고 있다",5
147,2014-01-09,1275000,-0.012393493415956624,-1.0,4194,코스피 1950선 혼조…기관 팔자,5
148,2014-01-09,1275000,-0.012393493415956624,-1.0,4195,[굿모닝증시]2014년 첫 옵션만기일 괜찮을까?,5
149,2014-01-09,1275000,-0.012393493415956624,-1.0,4206,"옵션만기일, 동시호가 기관 매물에 '악'…코스피 1950 하회",5
150,2014-01-09,1275000,-0.012393493415956624,-1.0,4211,"""삼성물산, 실적 성장기 돌입했으나 PBR은 최저수준""<한국투자證>",5
151,2014-01-09,1275000,-0.012393493415956624,-1.0,2755,"""삼성전자·애플, 내달 19일 전 CEO간 조정 협상 갖는다""",4
152,2014-01-09,1275000,-0.012393493415956624,-1.0,2738,"73번째 생일 맞은 이건희 회장, 신년만찬회 주재",4
153,2014-01-10,1272000,-0.002352941176470588,-1.0,2736,'CES 2014' 혁신상 휩쓴 삼성TV…3년 연속 '최고혁신상' 수상,4
154,2014-01-10,1272000,-0.002352941176470588,-1.0,2752,"전자업계, 자동차에서 미래 찾는다",4
155,2014-01-10,1272000,-0.002352941176470588,-1.0,2750,"이건희 회장, 73세 생일만찬",4
156,2014-01-10,1272000,-0.002352941176470588,-1.0,2749,삼성·애플 특허전 극적 합의 '3대 변수'는,4
157,2014-01-10,1272000,-0.002352941176470588,-1.0,4188,"코스피 약세, 1930선으로 '미끌'…조선株↓",5
158,2014-01-10,1272000,-0.002352941176470588,-1.0,4185,"코스피, 4개월 만에 1930선으로 '미끌'…外人 '팔자'",5
159,2014-01-10,1272000,-0.002352941176470588,-1.0,4186,"코스피 약세 지속, 1940 전후 등락…조선株↓",5
160,2014-01-10,1272000,-0.002352941176470588,-1.0,4187,"모건스탠리 ""이익 슈퍼사이클 강화""..삼성전자·LG화학 수혜주 포함",5
161,2014-01-10,1272000,-0.002352941176470588,-1.0,4189,"[특징주]삼성전자, 나흘만에 반등…128.4만원",5
162,2014-01-10,1272000,-0.002352941176470588,-1.0,4190,[굿모닝증시]독이 든 실적,5
163,2014-01-13,1295000,0.018081761006289308,1.0,2741,"""삼성 갤럭시S5, 3월 영국 런던서 공개""",4
164,2014-01-13,1295000,0.018081761006289308,1.0,2728,"삼성, SNS 공략 효과있네…브랜드 인지도 급상승",4
165,2014-01-13,1295000,0.018081761006289308,1.0,2727,"갤럭시, 美 AT&T 음성 LTE 시험단말기 선정",4
166,2014-01-13,1295000,0.018081761006289308,1.0,54,軍복무 성실한 장병 '삼성전자 추천서' 써준다,2
167,2014-01-13,1295000,0.018081761006289308,1.0,2745,"신라면세점, '中 웨이보 100대 기업' 선정",4
168,2014-01-13,1295000,0.018081761006289308,1.0,4199,"다가오는 中 춘절, 관심 가질 업종은?",5
169,2014-01-13,1295000,0.018081761006289308,1.0,2744,"삼성전자 ""보안솔루션 '녹스' 취약 논란, 문제없다""",4
170,2014-01-13,1295000,0.018081761006289308,1.0,312,[포토]출국하는 이건희 회장,3
171,2014-01-13,1295000,0.018081761006289308,1.0,313,[포토]출국하는 이건희 삼성전자 회장,3
172,2014-01-13,1295000,0.018081761006289308,1.0,2731,'상실의 시대' 파나소닉…국내도 '1등'과 거리 멀어,4
173,2014-01-13,1295000,0.018081761006289308,1.0,2732,더 작아진 헥사코어 '갤럭시노트3 라이트' 유출,4
174,2014-01-13,1295000,0.018081761006289308,1.0,2733,"이건희 회장, 경영 구상 위해 일본으로 출국",4
175,2014-01-13,1295000,0.018081761006289308,1.0,311,"[포토]이건희 회장, 일본으로 출국",3
176,2014-01-13,1295000,0.018081761006289308,1.0,306,"[포토]출국하는 이건희 회장, 배웅 나온 이재용 부회장",3
177,2014-01-13,1295000,0.018081761006289308,1.0,307,[포토]부축 받는 이건희 회장,3
178,2014-01-13,1295000,0.018081761006289308,1.0,315,[포토]출국하기위해 공항에 나타난 이건희 회장,3
179,2014-01-13,1295000,0.018081761006289308,1.0,314,[포토]공항에 나타난 이건희-이재용,3
180,2014-01-13,1295000,0.018081761006289308,1.0,309,[포토]경영구상 위해 출국하는 이건희 회장,3
181,2014-01-13,1295000,0.018081761006289308,1.0,310,"[포토]이건희 회장, 경영구상 위해 출국",3
182,2014-01-14,1313000,0.013899613899613899,1.0,2724,"이맹희氏, 삼성에버랜드 상대 소 취하…재판부에 편지 제출",4
183,2014-01-14,1313000,0.013899613899613899,1.0,4682,용인시 노인 일자리창출 '백옥美마을' 건립,8
184,2014-01-14,1313000,0.013899613899613899,1.0,2723,"이맹희 ""(이)건희와 마음의 응어리 풀고 싶다""",4
185,2014-01-14,1313000,0.013899613899613899,1.0,2725,"양문석 방통위 상임위원 ""주파수 700㎒, 지상파에 할당하라""(상보)",4
186,2014-01-15,1299000,-0.010662604722010662,-1.0,2710,"전원책 ""삼성에게 필요한 건 인간·아날로그""",4
187,2014-01-15,1299000,-0.010662604722010662,-1.0,4177,"코스피, 外人·기관 매도에도 1950선 회복",5
188,2014-01-15,1299000,-0.010662604722010662,-1.0,4178,"[특징주]3D프린터株, 삼성그룹 투자 기대감…↑",5
189,2014-01-15,1299000,-0.010662604722010662,-1.0,4179,"엘오티베큠, 삼성전자에 10억 규모 반도체 공정용 펌프 공급",5
190,2014-01-15,1299000,-0.010662604722010662,-1.0,4180,"코스피, 기관·外人 동반 '팔자'에도 강세…電↓",5
191,2014-01-15,1299000,-0.010662604722010662,-1.0,2709,"전경련, 한국형 동반성장모델 확산 제안",4
192,2014-01-15,1299000,-0.010662604722010662,-1.0,2722,"LG전자, 황금 'LG G2' 출시…스마트폰 골드러시",4
193,2014-01-15,1299000,-0.010662604722010662,-1.0,2712,"삼성, 채용제도 전면 개편…서류전형 도입(상보)",4
194,2014-01-15,1299000,-0.010662604722010662,-1.0,2713,"삼성家 소송 화해하자는 CJ, 행동은 전면전 양상",4
195,2014-01-15,1299000,-0.010662604722010662,-1.0,2714,"현정은 현대 회장, 朴대통령 해외순방 최다 참석",4
196,2014-01-15,1299000,-0.010662604722010662,-1.0,2715,"삼성家 소송전, 이맹희씨의 '편지' 논란에 부채질",4
197,2014-01-15,1299000,-0.010662604722010662,-1.0,2716,"삼성전자, 스마트폰용 게임 패드 출시…8만5000원",4
198,2014-01-15,1299000,-0.010662604722010662,-1.0,2717,"삼성, 연중 상시 공채 접수",4
199,2014-01-15,1299000,-0.010662604722010662,-1.0,2718,삼성家 형제 25년만의 만남 이뤄지나,4
200,2014-01-15,1299000,-0.010662604722010662,-1.0,2719,"삼성전자-삼성복지재단, 사회복지프로그램 개발 지원",4
201,2014-01-15,1299000,-0.010662604722010662,-1.0,2720,미세먼지에 '실내공기 관리 가전제품' 판매↑,4
202,2014-01-15,1299000,-0.010662604722010662,-1.0,2721,"삼성전자, 美 특허 취득 8년 연속 2위…애플은 21위→13위",4
203,2014-01-15,1299000,-0.010662604722010662,-1.0,305,[1월 15일]아시아경제 뉴스브리핑,3
204,2014-01-15,1299000,-0.010662604722010662,-1.0,2711,[한국형 경영패러다임 3.0]'경영 3.0' 행진곡,4
205,2014-01-16,1301000,0.001539645881447267,1.0,2704,"삼성 '갤노트' 3형제, 국내 판매량 1000만대 돌파",4
206,2014-01-16,1301000,0.001539645881447267,1.0,2708,"""차이나 모바일 아이폰 출시는 기념비 적인 일""",4
207,2014-01-16,1301000,0.001539645881447267,1.0,2707,"삼성, 2년만에 윈도폰 내놓나…국내는?",4
208,2014-01-16,1301000,0.001539645881447267,1.0,2706,임원 경고 1주일만에 '초 과열 보조금'…이번엔 제조사 탓?,4
209,2014-01-16,1301000,0.001539645881447267,1.0,2705,삼성 입사하려면 이렇게 준비해라,4
210,2014-01-16,1301000,0.001539645881447267,1.0,2701,100만원 폰보조금 등장…이통사 vs 제조사 '네 탓 공방',4
211,2014-01-16,1301000,0.001539645881447267,1.0,2703,"삼성전자, NFC 적용 스마트 프린터 출시",4
212,2014-01-16,1301000,0.001539645881447267,1.0,2702,"UHD 시대…삼성, 3대 핵심기술로 '초격차'",4
213,2014-01-16,1301000,0.001539645881447267,1.0,304,"수출입銀, 인도 ICICI은행과 신용공여한도 증액",3
214,2014-01-16,1301000,0.001539645881447267,1.0,2700,"한국트리즈학회, 트리즈페스티발 성황리에 마쳐",4
215,2014-01-16,1301000,0.001539645881447267,1.0,4501,"[WHO]팀 쿡 애플 CEO ""차이나모바일과 협력 확대""",7
216,2014-01-16,1301000,0.001539645881447267,1.0,4176,"""KOSPI 0.3% 상승 출발 예상""<우리투자證>",5
217,2014-01-16,1301000,0.001539645881447267,1.0,4174,"[특징주]삼성전자, 130만원선 공방…외국인은 '매도'",5
218,2014-01-16,1301000,0.001539645881447267,1.0,4173,꽉막힌 증시…외국인·기관 동반구애株 '눈길가네',5
219,2014-01-16,1301000,0.001539645881447267,1.0,4172,"기관 '사자' 전환, 코스피 1950 강보합…삼성電 상승반전",5
220,2014-01-16,1301000,0.001539645881447267,1.0,4171,"투자자 짙은 관망, 코스피 1950선 강보합권 '정체'",5
221,2014-01-16,1301000,0.001539645881447267,1.0,4170,"""좁은 박스 갇힌 코스피"", 강보합 마감…1950선",5
222,2014-01-16,1301000,0.001539645881447267,1.0,4175,"코스피, 투자자 관망 속 상승세…1960 회복 시도",5
223,2014-01-17,1292000,-0.006917755572636433,-1.0,52,"朴대통령 ""창조경제가 韓·印 경제도약 기회 열어줄 것""",2
224,2014-01-17,1292000,-0.006917755572636433,-1.0,2698,"삼성전자, 7인치 '갤럭시탭 3 라이트' 공개",4
